category_ids,category_names,sku,meta_title,meta_description,Image,manufacturer,description,short_description,summary,upc,size_info,meta_keyword
599|23175,Aluminum Step Ladders|Stepladders,Werner 360 Stepladder,360 Stepladder - 250 lbs. Load Capacity,Werner 360 Stepladder - 250 lbs. Load Capacity,E:\IMAGES\ITEMS\product\3\6\Werner-360-Stepladder-250-lbs-Load.jpg,Werner Co.,Werner 360 Stepladder - 250 lbs. Load Capacity,Tool-Tra-Top® - convenient tray for tools/paint can and slots for paint roller traySturdy molded paint can hanger on back of topSpill-Proof® pail shelf that opens and closes with ladder (4' and above)External Pinch-Proof® spreadersSlip-resistant Traction-Tred® stepsBottom and top steps bracedSlip-resistant molded foot pad,Werner 360 Stepladder - 250 lbs. Load Capacity,,Werner 360 Stepladder - 250 lbs. Load Capacity,360 Stepladder - 250 lbs. Load Capacity
599|23175,Aluminum Step Ladders|Stepladders,Werner 370 Stepladder,370 Stepladder - 300 lbs. Load Capacity,Werner 370 Stepladder - 300 lbs. Load Capacity,E:\IMAGES\ITEMS\product\3\7\Werner-370-Stepladder-300-lbs-Load.jpg,Werner Co.,Werner 370 Stepladder - 300 lbs. Load Capacity,"Tool-Tra-Top® with drill holster, convenient tray for tools/paint and small partsSturdy molded paint can hanger on back side of topSturdy Spill-Proof® pail shelf with rag rack holds gallon paint can and automatically closes with ladderUnique ""H"" spreader with hand grip on 4', 5', and 6' for easy one-handed carry and closeDouble riveted slip-resistant Traction-Tred® stepsFull set of rear horizontals spaced one per footBraces on top and bottom steps and horizontalsHeavy duty aluminum bracket with slip-resistant foot padExternal Pinch-Proof™ spreaders on 3', 7', 8', and 10' models",Werner 370 Stepladder - 300 lbs. Load Capacity,,Werner 370 Stepladder - 300 lbs. Load Capacity,370 Stepladder - 300 lbs. Load Capacity
600|23175,Fiberglass Step Ladders|Stepladders,Werner 6000 Stepladder,6000 Stepladder - 250 lbs. Load Capacity,Werner 6000 Stepladder - 250 lbs. Load Capacity,E:\IMAGES\ITEMS\product\6\0\Werner-6000-Stepladder-250-lbs-Load.jpg,Werner Co.,Werner 6000 Stepladder - 250 lbs. Load Capacity,"Patented high performance Holster Top®, paint and tool holderSturdy paint can hanger on back side of topBraces on top step, second step and top horizontalExternal Pinch-Proof™ spreadersSlip-resistant Traction-Tred® stepsEDGE® - molded brace and foot pad combination provides enhanced bracing strength and increased protection against damageOptional yellow molded pail shelf kit, model no. 76-2 available for 6000 series",Werner 6000 Stepladder - 250 lbs. Load Capacity,,Werner 6000 Stepladder - 250 lbs. Load Capacity,6000 Stepladder - 250 lbs. Load Capacity
600|23175,Fiberglass Step Ladders|Stepladders,Werner 6200 Stepladder,6200 Stepladder - 300 lbs. Load Capacity,Werner 6200 Stepladder - 300 lbs. Load Capacity,E:\IMAGES\ITEMS\product\6\2\Werner-6200-Stepladder-300-lbs-Load.jpg,Werner Co.,Werner 6200 Stepladder - 300 lbs. Load Capacity,"Holster Top® is now ToolLasso® readyBack-up plates reinforce all top connectors/li>Shoulder bolt and nut on top hinge4 rivets attach top to each front railAll steps and two rear horizontals are knee-bracedDouble riveted, slip-resistant Traction-Tred® stepsHeavy duty internal spreadersFull set of rear horizontals spaced one per footShoe pads riveted to the EDGE® - molded brace and foot pad combination provides enhanced bracing strength and increased protection against damageEvery rivet backed up by metal plate or washer to protect railsOptional yellow molded pail shelf kit, model no. 76-2",Werner 6200 Stepladder - 300 lbs. Load Capacity,,Werner 6200 Stepladder - 300 lbs. Load Capacity,6200 Stepladder - 300 lbs. Load Capacity
600|23175,Fiberglass Step Ladders|Stepladders,Werner T6200 Stepladder,T6200 Stepladder - 300 lbs. Load Capacity Per Side,Werner T6200 Stepladder - 300 lbs. Load Capacity Per Side,E:\IMAGES\ITEMS\product\t\6\Werner-T6200-Stepladder-300-lbs-Load-Capacity-Per.jpg,Werner Co.,Werner T6200 Stepladder - 300 lbs. Load Capacity Per Side,"High performance Holster Top® paint and tool holder4 rivets attach top to each front railDouble riveted, slip-resistant Traction-Tred® stepsHeavy duty internal spreadersAll steps are knee-bracedEDGE® - molded brace and foot pad combination provides enhanced bracing strength and increased protection against damageShoe pads riveted to the EDGE® structureEvery rivet backed up by metal part or washer to protect rails",Werner T6200 Stepladder - 300 lbs. Load Capacity Per Side,,Werner T6200 Stepladder - 300 lbs. Load Capacity Per Side,T6200 Stepladder - 300 lbs. Load Capacity Per Side
602|23175,Aluminum Extension Ladders|Stepladders,D1520-2,Flat D-Rung Extension & Single Ladder - 300 lbs. Load Capacity,Werner D1520-2 Flat D-Rung Extension & Single Ladder - 300 lbs. Load Capacity,E:\IMAGES\ITEMS\product\d\1\Werner-D1520-2-Flat-D-Rung-Extension-Single-Ladder-300-lbs.jpg,Werner Co.,Werner D1520-2 Flat D-Rung Extension & Single Ladder - 300 lbs. Load Capacity,Exclusive Alflo rung joint means Twist-Proof performanceMar-resistant end capsThick guide bracket engages full fly railSmooth operating pulley design - enclosed shape protects pulley/li>Extra heavy duty I-beam railsBase and fly separate easily for use as an extension or two single sectionsSlip-resistant Traction-Tred D-rungsRugged spring loaded locks operate smoothlyGuide brackets for durability and smooth operation of fly sectionRugged shoe rests flat or is held in spur position with Shu-Lok feature,Werner D1520-2 Flat D-Rung Extension & Single Ladder - 300 lbs. Load Capacity,,Werner D1520-2 Flat D-Rung Extension & Single Ladder - 300 lbs. Load Capacity,Flat D-Rung Extension & Single Ladder - 300 lbs. Load Capacity
602|23175,Aluminum Extension Ladders|Stepladders,D1540-2,Flat D-Rung Extension & Single Ladder - 300 lbs. Load Capacity,Werner D1540-2 Flat D-Rung Extension & Single Ladder - 300 lbs. Load Capacity,E:\IMAGES\ITEMS\product\d\1\Werner-D1540-2-Flat-D-Rung-Extension-Single-Ladder-300-lbs.jpg,Werner Co.,Werner D1540-2 Flat D-Rung Extension & Single Ladder - 300 lbs. Load Capacity,Exclusive Alflo rung joint means Twist-Proof performanceMar-resistant end capsThick guide bracket engages full fly railSmooth operating pulley design - enclosed shape protects pulleyExtra heavy duty I-beam railsBase and fly separate easily for use as an extension or two single sectionsSlip-resistant Traction-Tred D-rungsRugged spring loaded locks operate smoothlyGuide brackets for durability and smooth operation of fly sectionRugged shoe rests flat or is held in spur position with Shu-Lok feature,Werner D1540-2 Flat D-Rung Extension & Single Ladder - 300 lbs. Load Capacity,,Werner D1540-2 Flat D-Rung Extension & Single Ladder - 300 lbs. Load Capacity,Flat D-Rung Extension & Single Ladder - 300 lbs. Load Capacity
603|23175,Fiberglass Extension Ladders|Stepladders,D6220-2,Flat D-Rung Extension & Single Ladder - 300 lbs. Load Capacity,Werner D6220-2 Flat D-Rung Extension & Single Ladder - 300 lbs. Load Capacity,E:\IMAGES\ITEMS\product\d\6\Werner-D6220-2-Flat-D-Rung-Extension-Single-Ladder-300-lbs.jpg,Werner Co.,Werner D6220-2 Flat D-Rung Extension & Single Ladder - 300 lbs. Load Capacity,"Pre-pierced holes for easy field installation of accessoriesDirect rung to rail connectionsInterlocking side railsBase and fly separate easily to use base section as single ladderInternal guides on bottom of fly section securely interlock railsMolded rung bracesDurable rail shield bracket and shoe with Shu-Lok®, slip-resistant pad and spur plateRope clamp ties rope to rungRugged gravity spring locks operate smoothlySlip-resistant Traction-Tred® D-rungsHeavy duty pulley with ropeExternal guides at top of base section securely interlock rails. Two sets on 36' and 40' modelsMar-resistant molded end capsExclusive Alflo® rung joint means Twist-Proof® performance",Werner D6220-2 Flat D-Rung Extension & Single Ladder - 300 lbs. Load Capacity,,Werner D6220-2 Flat D-Rung Extension & Single Ladder - 300 lbs. Load Capacity,Flat D-Rung Extension & Single Ladder - 300 lbs. Load Capacity
603|23175,Fiberglass Extension Ladders|Stepladders,D6240-2,Flat D-Rung Extension & Single Ladder - 300 lbs. Load Capacity,Werner D6240-2 Flat D-Rung Extension & Single Ladder - 300 lbs. Load Capacity,E:\IMAGES\ITEMS\product\d\6\Werner-D6240-2-Flat-D-Rung-Extension-Single-Ladder-300-lbs.jpg,Werner Co.,Werner D6240-2 Flat D-Rung Extension & Single Ladder - 300 lbs. Load Capacity,"Pre-pierced holes for easy field installation of accessoriesDirect rung to rail connectionsInterlocking side railsBase and fly separate easily to use base section as single ladderInternal guides on bottom of fly section securely interlock railsMolded rung bracesDurable rail shield bracket and shoe with Shu-Lok, slip-resistant pad and spur plateRope clamp ties rope to rungRugged gravity spring locks operate smoothlySlip-resistant Traction-Tred D-rungsHeavy duty pulley with ropeExternal guides at top of base section securely interlock rails. Two sets on 36' and 40' modelsMar-resistant molded end capsExclusive Alflo rung joint means Twist-Proof performance",Werner D6240-2 Flat D-Rung Extension & Single Ladder - 300 lbs. Load Capacity,,Werner D6240-2 Flat D-Rung Extension & Single Ladder - 300 lbs. Load Capacity,Flat D-Rung Extension & Single Ladder - 300 lbs. Load Capacity
604|23159,Ladder Accessories|Ladder Accessories,97P,Adjustable True Grip® Stabilizer and Surface Protectors,"Span adjustment: 49"", 57"" or 65"". Stand-off distance: 12"" or 29-1/2"". Rectangular stabilizer spans double windows. Quickly converts stand off distance for larger overhangs. Mounts quickly and easily. This comes with one (1) stabilizer, rubber pads, fleece",E:\IMAGES\ITEMS\product\9\7\Werner-97P-Adjustable-True-Grip-Stabilizer-and-Surface.jpg,Werner Co.,Werner 97P Adjustable True Grip® Stabilizer and Surface Protectors,"User Installed OnlyFits rail up to 3"" x1-3/16""","Span adjustment: 49"", 57"" or 65"". Stand-off distance: 12"" or 29-1/2"". Rectangular stabilizer spans double windows. Quickly converts stand off distance for larger overhangs. Mounts quickly and easily. This comes with one (1) stabilizer, rubber pads, fleece bonnets, mounting hardware and instructions.",,Werner 97P Adjustable True Grip® Stabilizer and Surface Protectors,Adjustable True Grip® Stabilizer and Surface Protectors
605|23168,Scaffold|Scaffolding,SRS-72,6' Steel Rolling Scaffold,"Performance - 1,000 lbs. distributed load capacity",E:\IMAGES\ITEMS\product\s\r\Werner-SRS-72-6-Steel-Rolling.jpg,Werner Co.,Werner SRS-72 6' Steel Rolling Scaffold,"Easy one-person assemblyNo tools required for quick setup and tear downStackable framesSimple platform adjustmentPlatform height can be adjusted in 2"" increments for unique working heights and uneven surfaces5"" swivel locking castersLocking pin design prevents accidental unlocking (patent pending)Deck pin secures platform to side brace","Performance - 1,000 lbs. distributed load capacity",,Werner SRS-72 6' Steel Rolling Scaffold,6' Steel Rolling Scaffold
217|25656,Contractor Harnesses|Harnesses,H132101,Blue Armor 2000 H1321 Construction (3 D Rings) Harness,Werner Blue Armor 2000 harnesses are designed and manufactured for the most demanding applications and the most serious professional user.,E:\IMAGES\ITEMS\product\H\1\Blue-Armor-2000-H1321-Construction-3-D-Rings.jpg,Werner Co.,Werner Blue Armor 2000 harnesses are designed and manufactured for the most demanding applications and the most serious professional user.,"Features: 5-point adjustments for optimal fit Hip D-rings for positioning applications Includes padded, removable work belt capable of holding tools Large back pad with breathable, sweat absorbing foam helps keep harness untangled when donning Quick connect buckles on chest Shoulder pads for user comfort Tongue buckle legs straps, ideal when multiple workers use the same harness WebAlert inspectable webbing makes wear and damage visible and obvious, and with multiple impact ind","Werner Blue Armor 2000 harnesses are designed and manufactured for the most demanding applications and the most serious professional user. Unique wear indicating webbing and impact indicators allow for easy inspection. They feature 5-point adjustments for optimal fit, lightweight hardware and pads, and bright colors for worker visibility on the jobsite. The back pad is large enough to protect the user's back, padded to absorb sweat and feel comfortable, and designed to prevent tangling when donning the harness. Shoulder pads provide additional user comfort. The rear dorsal D-ring is made from high quality forged alloy steel for strength and durability. Hip D-rings for positioning applications. Made for general construction, these harnesses are designed for tool carrying capabilities with a removable body belt. Quick connect chest buckle. Tongue buckle leg straps are simple, fast, easy, and ideal when more than one worker could use the same harness. Specifications Back D-Ring: Yes Back Padding: Yes Belt: Tool Chest Strap Buckle: quick connect Family: BlueArmor2000 Front D-Ring: No Good/Better/Best: Best Inspectable Webbing: Yes Lanyard Keeper: Yes Leg Strap Buckles: tongue buckle Seat Sling: No Shoulder D-Rings: No Shoulder Padding: Yes Side D-Rings: Yes Style: Construction (3 D Rings)",,S,Blue Armor 2000 H1321 Construction (3 D Rings) Harness
217|25656,Contractor Harnesses|Harnesses,H132102,Blue Armor 2000 H1321 Construction (3 D Rings) Harness,Werner Blue Armor 2000 harnesses are designed and manufactured for the most demanding applications and the most serious professional user.,E:\IMAGES\ITEMS\product\H\1\Blue-Armor-2000-H1321-Construction-3-D-Rings.jpg,Werner Co.,Blue Armor 2000 H1321 Construction (3 D Rings) Harness,"Features: 5-point adjustments for optimal fit Hip D-rings for positioning applications Includes padded, removable work belt capable of holding tools Large back pad with breathable, sweat absorbing foam helps keep harness untangled when donning Quick connect buckles on chest Shoulder pads for user comfort Tongue buckle legs straps, ideal when multiple workers use the same harness WebAlert inspectable webbing makes wear and damage visible and obvious, and with multiple impact ind","Werner Blue Armor 2000 harnesses are designed and manufactured for the most demanding applications and the most serious professional user. Unique wear indicating webbing and impact indicators allow for easy inspection. They feature 5-point adjustments for optimal fit, lightweight hardware and pads, and bright colors for worker visibility on the jobsite. The back pad is large enough to protect the user's back, padded to absorb sweat and feel comfortable, and designed to prevent tangling when donning the harness. Shoulder pads provide additional user comfort. The rear dorsal D-ring is made from high quality forged alloy steel for strength and durability. Hip D-rings for positioning applications. Made for general construction, these harnesses are designed for tool carrying capabilities with a removable body belt. Quick connect chest buckle. Tongue buckle leg straps are simple, fast, easy, and ideal when more than one worker could use the same harness. Specifications Back D-Ring: Yes Back Padding: Yes Belt: Tool Chest Strap Buckle: quick connect Family: BlueArmor2000 Front D-Ring: No Good/Better/Best: Best Inspectable Webbing: Yes Lanyard Keeper: Yes Leg Strap Buckles: tongue buckle Seat Sling: No Shoulder D-Rings: No Shoulder Padding: Yes Side D-Rings: Yes Style: Construction (3 D Rings)",,M/L,Blue Armor 2000 H1321 Construction (3 D Rings) Harness
217|25656,Contractor Harnesses|Harnesses,H132104,Blue Armor 2000 H1321 Construction (3 D Rings) Harness,Werner Blue Armor 2000 harnesses are designed and manufactured for the most demanding applications and the most serious professional user.,E:\IMAGES\ITEMS\product\H\1\Blue-Armor-2000-H1321-Construction-3-D-Rings.jpg,Werner Co.,Blue Armor 2000 H1321 Construction (3 D Rings) Harness,"Features: 5-point adjustments for optimal fit Hip D-rings for positioning applications Includes padded, removable work belt capable of holding tools Large back pad with breathable, sweat absorbing foam helps keep harness untangled when donning Quick connect buckles on chest Shoulder pads for user comfort Tongue buckle legs straps, ideal when multiple workers use the same harness WebAlert inspectable webbing makes wear and damage visible and obvious, and with multiple impact ind","Werner Blue Armor 2000 harnesses are designed and manufactured for the most demanding applications and the most serious professional user. Unique wear indicating webbing and impact indicators allow for easy inspection. They feature 5-point adjustments for optimal fit, lightweight hardware and pads, and bright colors for worker visibility on the jobsite. The back pad is large enough to protect the user's back, padded to absorb sweat and feel comfortable, and designed to prevent tangling when donning the harness. Shoulder pads provide additional user comfort. The rear dorsal D-ring is made from high quality forged alloy steel for strength and durability. Hip D-rings for positioning applications. Made for general construction, these harnesses are designed for tool carrying capabilities with a removable body belt. Quick connect chest buckle. Tongue buckle leg straps are simple, fast, easy, and ideal when more than one worker could use the same harness. Specifications Back D-Ring: Yes Back Padding: Yes Belt: Tool Chest Strap Buckle: quick connect Family: BlueArmor2000 Front D-Ring: No Good/Better/Best: Best Inspectable Webbing: Yes Lanyard Keeper: Yes Leg Strap Buckles: tongue buckle Seat Sling: No Shoulder D-Rings: No Shoulder Padding: Yes Side D-Rings: Yes Style: Construction (3 D Rings)",,XL,Blue Armor 2000 H1321 Construction (3 D Rings) Harness
217|25656,Contractor Harnesses|Harnesses,H132105,Blue Armor 2000 H1321 Construction (3 D Rings) Harness,Werner Blue Armor 2000 harnesses are designed and manufactured for the most demanding applications and the most serious professional user.,E:\IMAGES\ITEMS\product\H\1\Blue-Armor-2000-H1321-Construction-3-D-Rings.jpg,Werner Co.,Blue Armor 2000 H1321 Construction (3 D Rings) Harness,"Features: 5-point adjustments for optimal fit Hip D-rings for positioning applications Includes padded, removable work belt capable of holding tools Large back pad with breathable, sweat absorbing foam helps keep harness untangled when donning Quick connect buckles on chest Shoulder pads for user comfort Tongue buckle legs straps, ideal when multiple workers use the same harness WebAlert inspectable webbing makes wear and damage visible and obvious, and with multiple impact ind","Werner Blue Armor 2000 harnesses are designed and manufactured for the most demanding applications and the most serious professional user. Unique wear indicating webbing and impact indicators allow for easy inspection. They feature 5-point adjustments for optimal fit, lightweight hardware and pads, and bright colors for worker visibility on the jobsite. The back pad is large enough to protect the user's back, padded to absorb sweat and feel comfortable, and designed to prevent tangling when donning the harness. Shoulder pads provide additional user comfort. The rear dorsal D-ring is made from high quality forged alloy steel for strength and durability. Hip D-rings for positioning applications. Made for general construction, these harnesses are designed for tool carrying capabilities with a removable body belt. Quick connect chest buckle. Tongue buckle leg straps are simple, fast, easy, and ideal when more than one worker could use the same harness. Specifications Back D-Ring: Yes Back Padding: Yes Belt: Tool Chest Strap Buckle: quick connect Family: BlueArmor2000 Front D-Ring: No Good/Better/Best: Best Inspectable Webbing: Yes Lanyard Keeper: Yes Leg Strap Buckles: tongue buckle Seat Sling: No Shoulder D-Rings: No Shoulder Padding: Yes Side D-Rings: Yes Style: Construction (3 D Rings)",,XXL,Blue Armor 2000 H1321 Construction (3 D Rings) Harness
217|25656,Contractor Harnesses|Harnesses,H133101,Blue Armor 2000 H1331 Construction (3 D Rings) Harness,Werner Blue Armor 2000 harnesses are designed and manufactured for the most demanding applications and the most serious professional user.,E:\IMAGES\ITEMS\product\H\1\Blue-Armor-2000-H1331-Construction-3-D-Rings.jpg,Werner Co.,Werner Blue Armor 2000 harnesses are designed and manufactured for the most demanding applications and the most serious professional user.,"Features: 5-point adjustments for optimal fit Hip D-rings for positioning applications Includes padded, removable work belt capable of holding tools Large back pad with breathable, sweat absorbing foam helps keep harness untangled when donning Quick connect buckles on chest and legs for fast, easy connections Shoulder pads for user comfort WebAlert inspectable webbing makes wear and damage visible and obvious, and with multiple impact ind","Werner Blue Armor 2000 harnesses are designed and manufactured for the most demanding applications and the most serious professional user. Unique wear indicating webbing and impact indicators allow for easy inspection. They feature 5-point adjustments for optimal fit, lightweight hardware and pads, and bright colors for worker visibility on the jobsite. The back pad is large enough to protect the user's back, padded to absorb sweat and feel comfortable, and designed to prevent tangling when donning the harness. Shoulder pads provide additional user comfort. The rear dorsal D-ring is made from high quality forged alloy steel for strength and durability. Hip D-rings for positioning applications. Made for general construction, these harnesses are designed for tool carrying capabilities with a removable body belt. Quick connect chest and leg buckles for fast and easy connections.  Specifications Back D-Ring: Yes Back Padding: Yes Belt: Tool Chest Strap Buckle: quick connect Family: BlueArmor2000 Front D-Ring: No Good/Better/Best: Best Inspectable Webbing: Yes Lanyard Keeper: Yes Leg Strap Buckles: quick connect Seat Sling: No Shoulder D-Rings: No Shoulder Padding: Yes Side D-Rings: Yes Style: Construction (3 D Rings)",,S,Blue Armor 2000 H1331 Construction (3 D Rings) Harness
217|25656,Contractor Harnesses|Harnesses,H133102,Blue Armor 2000 H1331 Construction (3 D Rings) Harness,Werner Blue Armor 2000 harnesses are designed and manufactured for the most demanding applications and the most serious professional user.,E:\IMAGES\ITEMS\product\H\1\Blue-Armor-2000-H1331-Construction-3-D-Rings.jpg,Werner Co.,Blue Armor 2000 H1331 Construction (3 D Rings) Harness,"Features: 5-point adjustments for optimal fit Hip D-rings for positioning applications Includes padded, removable work belt capable of holding tools Large back pad with breathable, sweat absorbing foam helps keep harness untangled when donning Quick connect buckles on chest and legs for fast, easy connections Shoulder pads for user comfort WebAlert inspectable webbing makes wear and damage visible and obvious, and with multiple impact ind","Werner Blue Armor 2000 harnesses are designed and manufactured for the most demanding applications and the most serious professional user. Unique wear indicating webbing and impact indicators allow for easy inspection. They feature 5-point adjustments for optimal fit, lightweight hardware and pads, and bright colors for worker visibility on the jobsite. The back pad is large enough to protect the user's back, padded to absorb sweat and feel comfortable, and designed to prevent tangling when donning the harness. Shoulder pads provide additional user comfort. The rear dorsal D-ring is made from high quality forged alloy steel for strength and durability. Hip D-rings for positioning applications. Made for general construction, these harnesses are designed for tool carrying capabilities with a removable body belt. Quick connect chest and leg buckles for fast and easy connections.  Specifications Back D-Ring: Yes Back Padding: Yes Belt: Tool Chest Strap Buckle: quick connect Family: BlueArmor2000 Front D-Ring: No Good/Better/Best: Best Inspectable Webbing: Yes Lanyard Keeper: Yes Leg Strap Buckles: quick connect Seat Sling: No Shoulder D-Rings: No Shoulder Padding: Yes Side D-Rings: Yes Style: Construction (3 D Rings)",,M/L,Blue Armor 2000 H1331 Construction (3 D Rings) Harness
217|25656,Contractor Harnesses|Harnesses,H133104,Blue Armor 2000 H1331 Construction (3 D Rings) Harness,Werner Blue Armor 2000 harnesses are designed and manufactured for the most demanding applications and the most serious professional user.,E:\IMAGES\ITEMS\product\H\1\Blue-Armor-2000-H1331-Construction-3-D-Rings.jpg,Werner Co.,Blue Armor 2000 H1331 Construction (3 D Rings) Harness,"Features: 5-point adjustments for optimal fit Hip D-rings for positioning applications Includes padded, removable work belt capable of holding tools Large back pad with breathable, sweat absorbing foam helps keep harness untangled when donning Quick connect buckles on chest and legs for fast, easy connections Shoulder pads for user comfort WebAlert inspectable webbing makes wear and damage visible and obvious, and with multiple impact ind","Werner Blue Armor 2000 harnesses are designed and manufactured for the most demanding applications and the most serious professional user. Unique wear indicating webbing and impact indicators allow for easy inspection. They feature 5-point adjustments for optimal fit, lightweight hardware and pads, and bright colors for worker visibility on the jobsite. The back pad is large enough to protect the user's back, padded to absorb sweat and feel comfortable, and designed to prevent tangling when donning the harness. Shoulder pads provide additional user comfort. The rear dorsal D-ring is made from high quality forged alloy steel for strength and durability. Hip D-rings for positioning applications. Made for general construction, these harnesses are designed for tool carrying capabilities with a removable body belt. Quick connect chest and leg buckles for fast and easy connections.  Specifications Back D-Ring: Yes Back Padding: Yes Belt: Tool Chest Strap Buckle: quick connect Family: BlueArmor2000 Front D-Ring: No Good/Better/Best: Best Inspectable Webbing: Yes Lanyard Keeper: Yes Leg Strap Buckles: quick connect Seat Sling: No Shoulder D-Rings: No Shoulder Padding: Yes Side D-Rings: Yes Style: Construction (3 D Rings)",,XL,Blue Armor 2000 H1331 Construction (3 D Rings) Harness
217|25656,Contractor Harnesses|Harnesses,H133105,Blue Armor 2000 H1331 Construction (3 D Rings) Harness,Werner Blue Armor 2000 harnesses are designed and manufactured for the most demanding applications and the most serious professional user.,E:\IMAGES\ITEMS\product\H\1\Blue-Armor-2000-H1331-Construction-3-D-Rings.jpg,Werner Co.,Blue Armor 2000 H1331 Construction (3 D Rings) Harness,"Features: 5-point adjustments for optimal fit Hip D-rings for positioning applications Includes padded, removable work belt capable of holding tools Large back pad with breathable, sweat absorbing foam helps keep harness untangled when donning Quick connect buckles on chest and legs for fast, easy connections Shoulder pads for user comfort WebAlert inspectable webbing makes wear and damage visible and obvious, and with multiple impact ind","Werner Blue Armor 2000 harnesses are designed and manufactured for the most demanding applications and the most serious professional user. Unique wear indicating webbing and impact indicators allow for easy inspection. They feature 5-point adjustments for optimal fit, lightweight hardware and pads, and bright colors for worker visibility on the jobsite. The back pad is large enough to protect the user's back, padded to absorb sweat and feel comfortable, and designed to prevent tangling when donning the harness. Shoulder pads provide additional user comfort. The rear dorsal D-ring is made from high quality forged alloy steel for strength and durability. Hip D-rings for positioning applications. Made for general construction, these harnesses are designed for tool carrying capabilities with a removable body belt. Quick connect chest and leg buckles for fast and easy connections.  Specifications Back D-Ring: Yes Back Padding: Yes Belt: Tool Chest Strap Buckle: quick connect Family: BlueArmor2000 Front D-Ring: No Good/Better/Best: Best Inspectable Webbing: Yes Lanyard Keeper: Yes Leg Strap Buckles: quick connect Seat Sling: No Shoulder D-Rings: No Shoulder Padding: Yes Side D-Rings: Yes Style: Construction (3 D Rings)",,XXL,Blue Armor 2000 H1331 Construction (3 D Rings) Harness
217|25656,Contractor Harnesses|Harnesses,H112001,Blue Armor 2000 H1120 Standard (1 D Ring) Harness,Werner Blue Armor 2000 harnesses are designed and manufactured for the most demanding applications and the most serious professional user.,E:\IMAGES\ITEMS\product\H\1\Blue-Armor-2000-H1120-Standard-1-D-Ring.jpg,Werner Co.,Werner Blue Armor 2000 harnesses are designed and manufactured for the most demanding applications and the most serious professional user.,"Features: 5-point adjustments for optimal fit Large back pad with breathable, sweat absorbing foam helps keep harness untangled when donning Quick connect buckles on chest Shoulder pads for user comfort Tongue buckle legs straps, ideal when multiple workers use the same harness WebAlert inspectable webbing makes wear and damage visible and obvious, and with multiple impact ind","Werner Blue Armor 2000 harnesses are designed and manufactured for the most demanding applications and the most serious professional user. Unique wear indicating webbing and impact indicators allow for easy inspection. They feature 5-point adjustments for optimal fit, lightweight hardware and pads, and bright colors for worker visibility on the jobsite. The back pad is large enough to protect the user's back, padded to absorb sweat and feel comfortable, and designed to prevent tangling when donning the harness. Shoulder pads provide additional user comfort. The rear dorsal D-ring is made from high quality forged alloy steel for strength and durability. Quick connect chest buckle. Tongue buckle leg straps are simple, fast, easy, and ideal when more than one worker could use the same harness.  Specifications Back D-Ring: Yes Back Padding: Yes Belt: None Chest Strap Buckle: quick connect Family: BlueArmor2000 Front D-Ring: No Good/Better/Best: Best Inspectable Webbing: Yes Lanyard Keeper: Yes Leg Strap Buckles: tongue buckle Seat Sling: No Shoulder D-Rings: No Shoulder Padding: Yes Side D-Rings: No Style: Standard (1 D Ring)",,S,Blue Armor 2000 H1120 Standard (1 D Ring) Harness
217|25656,Contractor Harnesses|Harnesses,H112002,Blue Armor 2000 H1331 Construction (3 D Rings) Harness,Werner Blue Armor 2000 harnesses are designed and manufactured for the most demanding applications and the most serious professional user.,E:\IMAGES\ITEMS\product\H\1\Blue-Armor-2000-H1120-Standard-1-D-Ring.jpg,Werner Co.,Blue Armor 2000 H1331 Construction (3 D Rings) Harness,"Features: 5-point adjustments for optimal fit Large back pad with breathable, sweat absorbing foam helps keep harness untangled when donning Quick connect buckles on chest Shoulder pads for user comfort Tongue buckle legs straps, ideal when multiple workers use the same harness WebAlert inspectable webbing makes wear and damage visible and obvious, and with multiple impact ind","Werner Blue Armor 2000 harnesses are designed and manufactured for the most demanding applications and the most serious professional user. Unique wear indicating webbing and impact indicators allow for easy inspection. They feature 5-point adjustments for optimal fit, lightweight hardware and pads, and bright colors for worker visibility on the jobsite. The back pad is large enough to protect the user's back, padded to absorb sweat and feel comfortable, and designed to prevent tangling when donning the harness. Shoulder pads provide additional user comfort. The rear dorsal D-ring is made from high quality forged alloy steel for strength and durability. Quick connect chest buckle. Tongue buckle leg straps are simple, fast, easy, and ideal when more than one worker could use the same harness.  Specifications Back D-Ring: Yes Back Padding: Yes Belt: None Chest Strap Buckle: quick connect Family: BlueArmor2000 Front D-Ring: No Good/Better/Best: Best Inspectable Webbing: Yes Lanyard Keeper: Yes Leg Strap Buckles: tongue buckle Seat Sling: No Shoulder D-Rings: No Shoulder Padding: Yes Side D-Rings: No Style: Standard (1 D Ring)",,M/L,Blue Armor 2000 H1331 Construction (3 D Rings) Harness
