category_ids,category_names,sku,meta_title,meta_description,Image,manufacturer,description,short_description,summary,upc,size_info,meta_keyword
1768|28211,Concrete Chute Materials|Concrete Material Placement,413-G,1/2 YD General Purpose Concrete Bucket,Gar-Bro 413-G 1/2 YD General Purpose Concrete Bucket,E:\IMAGES\ITEMS\product\4\1\Gar-Bro-413-G-12-YD-General-Purpose-Concrete.jpg,Gar-Bro,Gar-Bro 413-G 1/2 YD General Purpose Concrete Bucket,"Model Number: 413-G Rated Capacity: 1/2 yd. Level Capacity: 15 cu. ft. Load Height: 38"" Gate Size: 15"" x 22"" Weight: 440 lb. Cat. Class: 180-5550 Details vary by size, one size shown here for reference.","Optional forklift pockets available for all ""G-Series"" buckets. Optional 1/4 yard extension collars available for all""G-Series"" buckets. Optional 1/2 yard extension collars available for 1 yard and larger ""G-Series"" buckets.",,1/2 YD,1/2 YD General Purpose Concrete Bucket
1768|28211,Concrete Chute Materials|Concrete Material Placement,423-G,3/4 YD General Purpose Concrete Bucket,Gar-Bro 423-G 3/4 YD General Purpose Concrete Bucket,E:\IMAGES\ITEMS\product\4\2\Gar-Bro-423-G-34-YD-General-Purpose-Concrete.jpg,Gar-Bro,Gar-Bro 423-G 3/4 YD General Purpose Concrete Bucket,"Model Number: 423-G Rated Capacity: 3/4 yd. Level Capacity: 24 cu. ft. Load Height: 46"" Gate Size: 15"" x 22"" Weight: 570 lb. Cat. Class: 180-5575Details vary by size, one size shown here for reference.","Optional forklift pockets available for all ""G-Series"" buckets. Optional 1/4 yard extension collars available for all""G-Series"" buckets. Optional 1/2 yard extension collars available for 1 yard and larger ""G-Series"" buckets.",,3/4 YD,3/4 YD General Purpose Concrete Bucket
1768|28211,Concrete Chute Materials|Concrete Material Placement,433-G,1 YD General Purpose Concrete Bucket,Gar-Bro 433-G 1 YD General Purpose Concrete Bucket,E:\IMAGES\ITEMS\product\4\3\Gar-Bro-433-G-1-YD-General-Purpose-Concrete.jpg,Gar-Bro,Gar-Bro 433-G 1 YD General Purpose Concrete Bucket,"Model Number: 433-G Rated Capacity: 1 yd. Level Capacity: 30 cu. ft. Load Height: 51"" Gate Size: 15"" x 22"" Weight: 640 lb. Cat. Class: 180-5580Details vary by size, one size shown here for reference.","Optional forklift pockets available for all ""G-Series"" buckets. Optional 1/4 yard extension collars available for all""G-Series"" buckets. Optional 1/2 yard extension collars available for 1 yard and larger ""G-Series"" buckets.",,1 YD,1 YD General Purpose Concrete Bucket
1768|28211,Concrete Chute Materials|Concrete Material Placement,442-G,1 1/2 YD General Purpose Concrete Bucket,Gar-Bro 442-G 1 1/2 YD General Purpose Concrete Bucket,E:\IMAGES\ITEMS\product\4\4\Gar-Bro-442-G-1-12-YD-General-Purpose-Concrete.jpg,Gar-Bro,Gar-Bro 442-G 1 1/2 YD General Purpose Concrete Bucket,"Model Number: 442-G Rated Capacity: 1-1/2 yd. Level Capacity: 42 cu. ft. Load Height: 51"" Gate Size: 15"" x 22"" Weight: 776 lb. Cat. Class: 180-5585Details vary by size, one size shown here for reference.","Optional forklift pockets available for all ""G-Series"" buckets. Optional 1/4 yard extension collars available for all""G-Series"" buckets. Optional 1/2 yard extension collars available for 1 yard and larger ""G-Series"" buckets.",,1 1/2 YD,1 1/2 YD General Purpose Concrete Bucket
1768|28211,Concrete Chute Materials|Concrete Material Placement,413-R,1/2 YD Lightweight Round-Gate Bucket,Gar-Bro 413-R 1/2 YD Lightweight Round-Gate Bucket,E:\IMAGES\ITEMS\product\4\1\Gar-Bro-413-R-12-YD-Lightweight-Round-Gate.jpg,Gar-Bro,Gar-Bro 413-R 1/2 YD Lightweight Round-Gate Bucket,"Model Number: 413-R Rated Capacity: 1/2 yd. Level Capacity: 13.5 cu. ft. Load Height: 41"" Gate Size: N/A Weight: 257 lb. Cat. Class: 180-5550 Details vary by size, one size shown here for reference.","""R-Series"" Buckets use optional item 409 Accordion Hopper.  Optional 1/4 yard Extension Collars available for ""G"" and ""R"" series buckets. Optional 1/2 yard Extension Collars available for 1 yard and larger ""R"" series buckets. Optional forklift pockets available for all ""R"" series buckets. Optional item GAR-4 grouting attachment available.",,1/2 YD,1/2 YD Lightweight Round-Gate Bucket
1768|28211,Concrete Chute Materials|Concrete Material Placement,420-R,3/4 YD Lightweight Round-Gate Bucket,Gar-Bro 420-R 3/4 YD Lightweight Round-Gate Bucket,E:\IMAGES\ITEMS\product\4\2\Gar-Bro-420-R-34-YD-Lightweight-Round-Gate.jpg,Gar-Bro,Gar-Bro 420-R 3/4 YD Lightweight Round-Gate Bucket,"Model Number: 420-R Rated Capacity: 3/4 yd. Level Capacity: 20.3 cu. ft. Load Height: 44"" Gate Size: N/A Weight: 316 lb. Cat. Class: 180-5575Details vary by size, one size shown here for reference.","""R-Series"" Buckets use optional item 409 Accordion Hopper.  Optional 1/4 yard Extension Collars available for ""G"" and ""R"" series buckets. Optional 1/2 yard Extension Collars available for 1 yard and larger ""R"" series buckets. Optional forklift pockets available for all ""R"" series buckets. Optional item GAR-4 grouting attachment available.",,3/4 YD,3/4 YD Lightweight Round-Gate Bucket
1768|28211,Concrete Chute Materials|Concrete Material Placement,427-R,1 YD Lightweight Round-Gate Bucket,Gar-Bro 427-R 1 YD Lightweight Round-Gate Bucket,E:\IMAGES\ITEMS\product\4\2\Gar-Bro-427-R-1-YD-Lightweight-Round-Gate.jpg,Gar-Bro,Gar-Bro 427-R 1 YD Lightweight Round-Gate Bucket,"Model Number: 427-R Rated Capacity: 1 yd. Level Capacity: 27.5 cu. ft. Load Height: 46"" Gate Size: N/A Weight: 400 lb. Cat. Class: 180-5580Details vary by size, one size shown here for reference.","""R-Series"" Buckets use optional item 409 Accordion Hopper.  Optional 1/4 yard Extension Collars available for ""G"" and ""R"" series buckets. Optional 1/2 yard Extension Collars available for 1 yard and larger ""R"" series buckets. Optional forklift pockets available for all ""R"" series buckets. Optional item GAR-4 grouting attachment available.",,1 YD,1 YD Lightweight Round-Gate Bucket
1768|28211,Concrete Chute Materials|Concrete Material Placement,440-R,1 1/2 YD Lightweight Round-Gate Bucket,Gar-Bro 440-R 1 1/2 YD Lightweight Round-Gate Bucket,E:\IMAGES\ITEMS\product\4\4\Gar-Bro-440-R-1-12-YD-Lightweight-Round-Gate.jpg,Gar-Bro,Gar-Bro 440-R 1 1/2 YD Lightweight Round-Gate Bucket,"Model Number: 440-R Rated Capacity: 1-1/2 yd. Level Capacity: 40.5 cu. ft. Load Height: 53"" Gate Size: N/A Weight: 491 lb. Cat. Class: 180-5585Details vary by size, one size shown here for reference.","""R-Series"" Buckets use optional item 409 Accordion Hopper.  Optional 1/4 yard Extension Collars available for ""G"" and ""R"" series buckets. Optional 1/2 yard Extension Collars available for 1 yard and larger ""R"" series buckets. Optional forklift pockets available for all ""R"" series buckets. Optional item GAR-4 grouting attachment available.",,1 1/2 YD,1 1/2 YD Lightweight Round-Gate Bucket
