category_ids,category_names,sku,meta_title,meta_description,Image,manufacturer,description,short_description,summary,upc,size_info,meta_keyword
237|27825,Leather Gloves|Cowhide Gloves,1801-10,"Side Split, Single Palm, Textile Back, Grey Gloves",,E:\IMAGES\ITEMS\product\1\8\Majestic-Side-Split-Single-Palm-Textile-Back-Grey.jpg,Majestic,"Majestic Side Split, Single Palm, Textile Back, Grey Gloves",Split Cowhide Palm Knuckle Strap Wing Thumb Rubberized Gauntlet Cuff Kevlar Sewn,,,Size 10,"Side Split, Single Palm, Textile Back, Grey Gloves"
237|27825,Leather Gloves|Cowhide Gloves,1801-11,"Side Split, Single Palm, Textile Back, Grey Gloves",,E:\IMAGES\ITEMS\product\1\8\Majestic-Side-Split-Single-Palm-Textile-Back-Grey.jpg,Majestic,"Majestic Side Split, Single Palm, Textile Back, Grey Gloves",Split Cowhide Palm Knuckle Strap Wing Thumb Rubberized Gauntlet Cuff Kevlar Sewn,,,Size 11,"Side Split, Single Palm, Textile Back, Grey Gloves"
238|27825,Mechanic Gloves|Cowhide Gloves,1824-7,"Side Split, Single Palm, Textile Back, Light Grey Gloves",,E:\IMAGES\ITEMS\product\1\8\Majestic-Side-Split-Single-Palm-Textile-Back-Light-Grey.jpg,Majestic,,Split Cowhide Palm Knuckle Strap Wing Thumb Knit Wrist Kevlar Sewn,,,Size 7,"Side Split, Single Palm, Textile Back, Light Grey Gloves"
238|27825,Mechanic Gloves|Cowhide Gloves,1824-8,"Side Split, Single Palm, Textile Back, Light Grey Gloves",,E:\IMAGES\ITEMS\product\1\8\Majestic-Side-Split-Single-Palm-Textile-Back-Light-Grey.jpg,Majestic,"Majestic Side Split, Single Palm, Textile Back, Light Grey Gloves",Split Cowhide Palm Knuckle Strap Wing Thumb Knit Wrist Kevlar Sewn,,,Size 8,"Side Split, Single Palm, Textile Back, Light Grey Gloves"
238|27825,Mechanic Gloves|Cowhide Gloves,1824-9,"Side Split, Single Palm, Textile Back, Light Grey Gloves",,E:\IMAGES\ITEMS\product\1\8\Majestic-Side-Split-Single-Palm-Textile-Back-Light-Grey.jpg,Majestic,"Majestic Side Split, Single Palm, Textile Back, Light Grey Gloves",Split Cowhide Palm Knuckle Strap Wing Thumb Knit Wrist Kevlar Sewn,,,Size 9,"Side Split, Single Palm, Textile Back, Light Grey Gloves"
238|27825,Mechanic Gloves|Cowhide Gloves,1824-10,"Side Split, Single Palm, Textile Back, Light Grey Gloves",,E:\IMAGES\ITEMS\product\1\8\Majestic-Side-Split-Single-Palm-Textile-Back-Light-Grey.jpg,Majestic,"Majestic Side Split, Single Palm, Textile Back, Light Grey Gloves",Split Cowhide Palm Knuckle Strap Wing Thumb Knit Wrist Kevlar Sewn,,,Size 10,"Side Split, Single Palm, Textile Back, Light Grey Gloves"
238|27825,Mechanic Gloves|Cowhide Gloves,1824-11,"Side Split, Single Palm, Textile Back, Light Grey Gloves",,E:\IMAGES\ITEMS\product\1\8\Majestic-Side-Split-Single-Palm-Textile-Back-Light-Grey.jpg,Majestic,"Majestic Side Split, Single Palm, Textile Back, Light Grey Gloves",Split Cowhide Palm Knuckle Strap Wing Thumb Knit Wrist Kevlar Sewn,,,Size 11,"Side Split, Single Palm, Textile Back, Light Grey Gloves"
238|27825,Mechanic Gloves|Cowhide Gloves,1857-8,"Side Split, Single Palm, Textile Back, Blue Gloves",,E:\IMAGES\ITEMS\product\1\8\Majestic-Side-Split-Single-Palm-Textile-Back-Blue.jpg,Majestic,,Split Cowhide Palm Knuckle Strap Wing Thumb Safety Cuff Kevlar Sewn,,,Size 8,"Side Split, Single Palm, Textile Back, Blue Gloves"
238|27825,Mechanic Gloves|Cowhide Gloves,1857-9,"Side Split, Single Palm, Textile Back, Blue Gloves",,E:\IMAGES\ITEMS\product\1\8\Majestic-Side-Split-Single-Palm-Textile-Back-Blue.jpg,Majestic,"Majestic Side Split, Single Palm, Textile Back, Blue Gloves",Split Cowhide Palm Knuckle Strap Wing Thumb Safety Cuff Kevlar Sewn,,,Size 9,"Side Split, Single Palm, Textile Back, Blue Gloves"
238|27825,Mechanic Gloves|Cowhide Gloves,2857-10,"Side Split, Single Palm, Textile Back, Blue Gloves",,E:\IMAGES\ITEMS\product\1\8\Majestic-Side-Split-Single-Palm-Textile-Back-Blue.jpg,Majestic,"Majestic Side Split, Single Palm, Textile Back, Blue Gloves",Split Cowhide Palm Knuckle Strap Wing Thumb Safety Cuff Kevlar Sewn,,,Size 10,"Side Split, Single Palm, Textile Back, Blue Gloves"
238|27825,Mechanic Gloves|Cowhide Gloves,1857-11,"Side Split, Single Palm, Textile Back, Blue Gloves",,E:\IMAGES\ITEMS\product\1\8\Majestic-Side-Split-Single-Palm-Textile-Back-Blue.jpg,Majestic,"Majestic Side Split, Single Palm, Textile Back, Blue Gloves",Split Cowhide Palm Knuckle Strap Wing Thumb Safety Cuff Kevlar Sewn,,,Size 11,"Side Split, Single Palm, Textile Back, Blue Gloves"
237|25826,Leather Gloves|Leather Palm Gloves,1821-11,Mechanics Synthetic Leather Glove w/ Rubberized Cuff Size 11,"Split Cowhide Palm & 3/4 Back, Wing Thumb, Rubberized Cuff, Kevlar Sewn.",E:\IMAGES\ITEMS\product\1\8\Majestic-182111-Mechanics-Synthetic-Leather-Glove-w.jpg,Majestic,"Split Cowhide Palm & 3/4 Back, Wing Thumb, Rubberized Cuff, Kevlar Sewn.",Split Cowhide Palm & 3/4 Back Wing Thumb Rubberized Cuff Kevlar Sewn,,,Majestic 182111 Mechanics Synthetic Leather Glove w/ Rubberized Cuff Size 11,Mechanics Synthetic Leather Glove w/ Rubberized Cuff Size 11
