category_ids,category_names,sku,meta_title,meta_description,Image,manufacturer,description,short_description,summary,upc,size_info,meta_keyword
129|21298,Fans|Plug Fans,DirectAir,Carpet Dryer,Clarke DirectAir Carpet Dryer,E:\IMAGES\ITEMS\product\D\i\Clarke-DirectAir-Carpet.jpg,Clarke,Clarke DirectAir Carpet Dryer,"Versatile dryer for use in many applications Multipositional 0°, 45°, 90° - abaility to direct airflow where needed Powerful 3 speed motor produces desired air flow for application requirements Convenient cord wrap eliminates cord tangle Ergonomic handle design for easy transportation","The DirectAir™ Ventilation / Drying System is ideal for drying carpets, hard floors, upholstery or wherever fast dry times are required. DirectAir™ also works well in areas requiring added ventilation or for blowing up advertising balloons or inflatable playgrounds. The blower has three positions (0º, 45º, 90º), allowing you to control the direction of airflow where it's needed most.",,Clarke DirectAir Carpet Dryer,Carpet Dryer
945|24903|28278,Floor Care|Floor Sanders|Rental Floor Equipment,EZ-8,Drum Sander,Clarke EZ-8 Drum Sander,E:\IMAGES\ITEMS\product\E\Z\Clarke-EZ-8-Drum.jpg,Clarke,Clarke EZ-8 Drum Sander,Heavy duty 1-1/2 hp dual capacitor motor provides power for the most demanding jobs. Disassembles easily for transport or storage. Totally enclosed dust free motor eliminates motor cleaning. 40 ft. gray rubber covered power cable provides longer reach. Rugged cast aluminum construction designed for years of service.,"The EZ-8 drum sander combines professional contractor-type floor sanding results with highly productive, easy-to-use equipment features for the do-it-yourselfer. Available with two drum types - standard and expandable - the EZ-8 comes apart easily for transportation to and from the work site. An enclosed motor eliminates overheating, and the drum lowering lever lets you ""feather"" the drum like the pros.",,Clarke EZ-8 Drum Sander,Drum Sander
19668|28278,Cleaning Carpet Extractors|Rental Floor Equipment,Clean Track 12,Carpet Extractor,Clarke Clean Track 12 Carpet Extractor,E:\IMAGES\ITEMS\product\C\l\Clarke-Clean-Track-12-Carpet.jpg,Clarke,Clarke Clean Track 12 Carpet Extractor,"Laminar flow vacuum shoe 5 gallon tanks provide longer cleaning times in a compact unit No tools, removable self-leveling brush Easy to read and use controls Optional quick connect for spotting tool or wand","The small footrpint and straight-forward controls make the Clean Track® 12 easy to operate, maneuver, and transport. The 12-inch cleaning path allows extraction in tight spaces such as elevators. The laminar-flow shoe and controlled water usage assist with faster dry times so normal traffic can resume without extended interruption.",,Clarke Clean Track 12 Carpet Extractor,Carpet Extractor
945|24903|28278,Floor Care|Floor Sanders|Rental Floor Equipment,OBS-18,Orbital Sander,Clarke OBS-18 Orbital Sander,E:\IMAGES\ITEMS\product\O\B\Clarke-OBS-18-Orbital.jpg,Clarke,Clarke OBS-18 Orbital Sander,Totally enclosed 1 hp dual capacitor motor is fan cooled to eliminate overheating. 3450 orbits per minute sands faster than any other orbital sander available. Heavy duty cast aluminum main frame and pad driver plate for added strength. Bristle dust skirt and independent dust pickup fan for effective dust containment. Torque-less operation for enhanced operator comfort.,"The random-orbital sanding action of the OBS-18 removes the scratch patterns left by drum or rotary sanders, leaving a smooth , flat floor ready for refinishing. The OBS-18 is perfect for interim ""screen and recoat"" sanding jobs.",,Clarke OBS-18 Orbital Sander,Orbital Sander
945|28059|28278,Floor Care|Edgers|Rental Floor Equipment,Super 7R Edger,Super 7R Edger,Clarke Super 7R Edger,E:\IMAGES\ITEMS\product\S\u\Clarke-Super-7R.jpg,Clarke,Clarke Super 7R Edger,Harded steel pinion with brass drive gear reduces vibration  Precision balanced sanding pad produces finer finish Powerful 1 hp motor maintains speed under the heaviest cut conditions Large capacity collect bag hold more - less down time,"The Super 7R is a powerful, versatile, and easy to use wood floor edging machine that has earned a reputation as a reliable performer. The Super 7R is designed for productivity and dependability with rugged construction and precision fitted components.",,Clarke Super 7R Edger,Super 7R Edger
19668|28278,Cleaning Carpet Extractors|Rental Floor Equipment,BEXT,BEXT® Hot Water Box Extractor,Clarke BEXT® Hot Water Box Extractor,E:\IMAGES\ITEMS\product\B\E\Clarke-BEXT-Hot-Water-Box.jpg,Clarke,Clarke BEXT® Hot Water Box Extractor,"Easy circuit locator prevents breaker overload by verifying the receptacles chosen are on separate circuits Heat increases cleaning effectiveness by up to 40% Low moisture system of 0.8 gpm provides faster drying times and no overwetting BEXT® equipment offers a limited lifetime warranty on the tanks, mainframe, and heat exchanger!","The BEXT® extractors compliment Clarke's extraction line by providing portable, heated, box extraction equipment. BEXT® extractors are designed to be easy to use, productive, quiet, and portable. This innovative design premiers with benefits and features available in no other portable extraction equipment on the market today.",,Clarke BEXT® Hot Water Box Extractor,BEXT® Hot Water Box Extractor
19682|28278,Cleaning Self-Propelled Floor Scrubbers|Rental Floor Equipment,Focus 28,Walk-Behind Scrubber,Clarke Focus 28 Walk-Behind Scrubber,E:\IMAGES\ITEMS\product\F\o\Clarke-Focus-28-Walk-Behind.jpg,Clarke,Clarke Focus 28 Walk-Behind Scrubber,Rugged Polydur tanks Accu-Track parabolic  squeegee provides superior solution recovery Breakaway squeegee adjusts without tools On-board batter charger allows the operator to charge anywhere Large 30-gallon solution and recovery tanks offer extended productivity Powerful 1HP vacuum motor leaves the floor dry Adjustable brush pressure for operator flexibility Maximum brush pressure of 220 lbs. provides deep cleaning Automatic squeegee lift when in reverse Simple control panel is located at the operator's fingertips 250 AH batteries are standard,,,Clarke Focus 28 Walk-Behind Scrubber,Walk-Behind Scrubber
19680|28278,Pneumatic Vacuum Cleaners|Rental Floor Equipment,SUMMIT,Wet/Dry Tank Vacuums,Clarke SUMMIT Wet/Dry Tank Vacuums,E:\IMAGES\ITEMS\product\S\U\Clarke-SUMMIT-WetDry-Tank.jpg,Clarke,Clarke SUMMIT Wet/Dry Tank Vacuums,"Available in 9, 13, or 20 gallon sizes. Full accessory tool kit and on board storage. Easy tip and pour action on Summit 13 & 20. Adjustable handle for easy storage and use. HEPA filter on Summit 9 can be used in wet or dry applications.","Attention to detail on this line of tank vacuums is unmatched anywhere. Convenience, durability, performance, power, and easy operation and storage make the Summit® Wet/Dry Vacuum a clear choice.   Choose from 3 tank sizes - 9, 13, and 20 gallons. Summit® 9 is available with a certified HEPA filter for wet and dry operation! Summit® 13 & 20 SQ come equipped with a 30"" front mount squeegee. Optional equipment for Summit® 13 & 20 are certified HEPA filters (dry use only). When it's high performance and extra power that's needed, the Summit® 20 D (Dual Motor) offers power to spare.",,Clarke SUMMIT Wet/Dry Tank Vacuums,Wet/Dry Tank Vacuums
