category_ids,category_names,sku,meta_title,meta_description,Image,manufacturer,description,short_description,summary,upc,size_info,meta_keyword
2484|23276,Rope|Ropes,TWPY200100,3 Strand Yellow Polypropylene Rope,,E:\IMAGES\ITEMS\product\T\W\erin-rope-twpy200100-3-strand-yellow-polypropylene-rope.jpg,Erin Rope,,"Premium grade U.V. stabilized polypropylene fiber: versatile, economical, lightweight, floats.",,,"Diameter: 0.625, Length in in.: 100, Minimum Break Strength in lbs.: 5600, Approximate Density lbs./100 ft.: 8",3 Strand Yellow Polypropylene Rope
2484|23276,Rope|Ropes,TWPY200600,3 Strand Yellow Polypropylene Rope,,E:\IMAGES\ITEMS\product\T\W\erin-rope-twpy200600-3-strand-yellow-polypropylene-rope.jpg,Erin Rope,,"Premium grade U.V. stabilized polypropylene fiber: versatile, economical, lightweight, floats.",,,"Diameter: 0.625, Length in in.: 600, Minimum Break Strength in lbs.: 5600, Approximate Density lbs./100 ft.: 8",3 Strand Yellow Polypropylene Rope
2484|23276,Rope|Ropes,TWPY201200,3 Strand Yellow Polypropylene Rope,,E:\IMAGES\ITEMS\product\T\W\erin-rope-twpy201200-3-strand-yellow-polypropylene-rope.jpg,Erin Rope,,"Premium grade U.V. stabilized polypropylene fiber: versatile, economical, lightweight, floats.",,,"Diameter: 0.625, Length in in.: 1200, Minimum Break Strength in lbs.: 5600, Approximate Density lbs./100 ft.: 8",3 Strand Yellow Polypropylene Rope
2484|23276,Rope|Ropes,TWPY202400,3 Strand Yellow Polypropylene Rope,,E:\IMAGES\ITEMS\product\T\W\erin-rope-twpy202400-3-strand-yellow-polypropylene-rope.jpg,Erin Rope,,"Premium grade U.V. stabilized polypropylene fiber: versatile, economical, lightweight, floats.",,,"Diameter: 0.625, Length in in.: 2400, Minimum Break Strength in lbs.: 5600, Approximate Density lbs./100 ft.: 8",3 Strand Yellow Polypropylene Rope
2484|23276,Rope|Ropes,TWPY240100,3 Strand Yellow Polypropylene Rope,,E:\IMAGES\ITEMS\product\T\W\erin-rope-twpy240100-3-strand-yellow-polypropylene-rope.jpg,Erin Rope,,"Premium grade U.V. stabilized polypropylene fiber: versatile, economical, lightweight, floats.",,,"Diameter: 0.75, Length in in.: 100, Minimum Break Strength in lbs.: 7650, Approximate Density lbs./100 ft.: 11",3 Strand Yellow Polypropylene Rope
2484|23276,Rope|Ropes,TWPY240300,3 Strand Yellow Polypropylene Rope,,E:\IMAGES\ITEMS\product\T\W\erin-rope-twpy240300-3-strand-yellow-polypropylene-rope.jpg,Erin Rope,,"Premium grade U.V. stabilized polypropylene fiber: versatile, economical, lightweight, floats.",,,"Diameter: 0.75, Length in in.: 300, Minimum Break Strength in lbs.: 7650, Approximate Density lbs./100 ft.: 11",3 Strand Yellow Polypropylene Rope
2484|23276,Rope|Ropes,TWPY240600,3 Strand Yellow Polypropylene Rope,,E:\IMAGES\ITEMS\product\T\W\erin-rope-twpy240600-3-strand-yellow-polypropylene-rope.jpg,Erin Rope,,"Premium grade U.V. stabilized polypropylene fiber: versatile, economical, lightweight, floats.",,,"Diameter: 0.75, Length in in.: 600, Minimum Break Strength in lbs.: 7650, Approximate Density lbs./100 ft.: 11",3 Strand Yellow Polypropylene Rope
2484|23276,Rope|Ropes,TWPY241200,3 Strand Yellow Polypropylene Rope,,E:\IMAGES\ITEMS\product\T\W\erin-rope-twpy241200-3-strand-yellow-polypropylene-rope.jpg,Erin Rope,,"Premium grade U.V. stabilized polypropylene fiber: versatile, economical, lightweight, floats.",,,"Diameter: 0.75, Length in in.: 1200, Minimum Break Strength in lbs.: 7650, Approximate Density lbs./100 ft.: 11",3 Strand Yellow Polypropylene Rope
2484|23276,Rope|Ropes,TWPY320100,3 Strand Yellow Polypropylene Rope,,E:\IMAGES\ITEMS\product\T\W\erin-rope-twpy320100-3-strand-yellow-polypropylene-rope.jpg,Erin Rope,,"Premium grade U.V. stabilized polypropylene fiber: versatile, economical, lightweight, floats.",,,"Diameter: 1, Length in in.: 100, Minimum Break Strength in lbs.: 12600, Approximate Density lbs./100 ft.: 18",3 Strand Yellow Polypropylene Rope
2484|23276,Rope|Ropes,TWPY320600,3 Strand Yellow Polypropylene Rope,,E:\IMAGES\ITEMS\product\T\W\erin-rope-twpy320600-3-strand-yellow-polypropylene-rope.jpg,Erin Rope,,"Premium grade U.V. stabilized polypropylene fiber: versatile, economical, lightweight, floats.",,,"Diameter: 1, Length in in.: 600, Minimum Break Strength in lbs.: 12600, Approximate Density lbs./100 ft.: 18",3 Strand Yellow Polypropylene Rope
