category_ids,category_names,sku,meta_title,meta_description,Image,manufacturer,description,short_description,summary,upc,size_info,meta_keyword
287|21967,Truck Side Boxes|Truck Boxes,530-3-01,Model Standard Steel Underbed Truck Box,Model 530-3-01 Standard Steel Underbed Truck Box,E:\IMAGES\ITEMS\product\5\3\Weather-Guard-Model-530-3-01-Standard-Steel-Underbed-Truck.jpg,Weather Guard,Weather Guard Model 530-3-01 Standard Steel Underbed Truck Box,Door Opening: 14.5Stainless Steel D-HandleAluminum Door and HingeThree Point Latching System14 gauge steel picture Frame Body DesignAvailable in White Armor-Tuf Finish or Black Armor-Tuf Finish (530-5-01),Model 530-3-01 Standard Steel Underbed Truck Box,,Weather Guard Model 530-3-01 Standard Steel Underbed Truck Box,Model Standard Steel Underbed Truck Box
287|21967,Truck Side Boxes|Truck Boxes,530-5-01,Model Standard Steel Underbed Truck Box (Black),Model 530-5-01 Standard Steel Underbed Truck Box (Black),E:\IMAGES\ITEMS\product\5\3\Weather-Guard-Model-530-5-01-Standard-Steel-Underbed-Truck.jpg,Weather Guard,Weather Guard Model 530-5-01 Standard Steel Underbed Truck Box (Black),"Fits: Flatbed, platform or dump truck bodiesDoor Opening: Measures 13.5Features: Rotary style two position latch systemAluminum Door and HingeThree-Point Latching System14 gauge steel picture Frame Body DesignAvailable in Black Armor-Tuf Finish or White Armor-Tuf Finish (530-3-01)",Model 530-5-01 Standard Steel Underbed Truck Box (Black),,Weather Guard Model 530-5-01 Standard Steel Underbed Truck Box (Black),Model Standard Steel Underbed Truck Box (Black)
287|21967,Truck Side Boxes|Truck Boxes,536-3-01,Model Standard Underbed Box - Steel - White,Model 536-3-01 Standard Underbed Box - Steel - White,E:\IMAGES\ITEMS\product\5\3\Weather-Guard-Model-536-3-01-Standard-Underbed-Box-Steel.jpg,Weather Guard,Weather Guard Model 536-3-01 Standard Underbed Box - Steel - White,"Fits: Flatbed, platform or dump truck bodiesDoor Opening: Measures 13.5Features: Rotary style two position latch systemBrushed stainless steel paddle handle, with rotary style latch mechanism features a two position latch that prevents the door from inadvertently opening.Aluminum doors swing down for easy access and a full view of the contents.  Opened door is supported by aircraft-type cables with swedged fittings which can be removed to allow for a fully open swing down position.Positive weather seal protects tools and materials stored inside from road dirt and weather.",Model 536-3-01 Standard Underbed Box - Steel - White,,Weather Guard Model 536-3-01 Standard Underbed Box - Steel - White,Model Standard Underbed Box - Steel - White
287|21967,Truck Side Boxes|Truck Boxes,536-5-01,Model Standard Underbed Box - Steel - Black,Model 536-5-01 Standard Underbed Box - Steel - Black,E:\IMAGES\ITEMS\product\5\3\Weather-Guard-Model-536-5-01-Standard-Underbed-Box-Steel.jpg,Weather Guard,Weather Guard Model 536-5-01 Standard Underbed Box - Steel - Black,"Fits: Flatbed, platform or dump truck bodiesDoor Opening: Measures 13.5Features: Rotary style two position latch systemBrushed stainless steel paddle handle, with rotary style latch mechanism features a two position latch that prevents the door from inadvertently opening.Aluminum doors swing down for easy access and a full view of the contents.  Opened door is supported by aircraft-type cables with swedged fittings which can be removed to allow for a fully open swing down position.Positive weather seal protects tools and materials stored inside from road dirt and weather.",Model 536-5-01 Standard Underbed Box - Steel - Black,,Weather Guard Model 536-5-01 Standard Underbed Box - Steel - Black,Model Standard Underbed Box - Steel - Black
287|21967,Truck Side Boxes|Truck Boxes,548-3-01,Model Underbed Box - Steel - White,Model 548-3-01 Underbed Box - Steel - White,E:\IMAGES\ITEMS\product\5\4\Weather-Guard-Model-548-3-01-Underbed-Box-Steel.jpg,Weather Guard,Weather Guard Model 548-3-01 Underbed Box - Steel - White,"Fits: Flatbed, platform or dump truck bodiesDoor Opening: Measures 13.5Features: Rotary style two position latch systemBrushed stainless steel paddle handle, with rotary style latch mechanism features a two position latch that prevents the door from inadvertently opening.Aluminum doors swing down for easy access and a full view of the contents.  Opened door is supported by aircraft-type cables with swedged fittings which can be removed to allow for a fully open swing down position.Positive weather seal protects tools and materials stored inside from road dirt and weather.",Model 548-3-01 Underbed Box - Steel - White,,Weather Guard Model 548-3-01 Underbed Box - Steel - White,Model Underbed Box - Steel - White
287|21967,Truck Side Boxes|Truck Boxes,548-5-01,Model Underbed Box - Steel - Black,Model 548-5-01 Underbed Box - Steel - Black,E:\IMAGES\ITEMS\product\5\4\Weather-Guard-Model-548-5-01-Underbed-Box-Steel.jpg,Weather Guard,Weather Guard Model 548-5-01 Underbed Box - Steel - Black,"Fits: Flatbed, platform or dump truck bodiesDoor Opening: Measures 13.5Features: Rotary style two position latch systemBrushed stainless steel paddle handle, with rotary style latch mechanism features a two position latch that prevents the door from inadvertently opening.Aluminum doors swing down for easy access and a full view of the contents.  Opened door is supported by aircraft-type cables with swedged fittings which can be removed to allow for a fully open swing down position.Positive weather seal protects tools and materials stored inside from road dirt and weather.",Model 548-5-01 Underbed Box - Steel - Black,,Weather Guard Model 548-5-01 Underbed Box - Steel - Black,Model Underbed Box - Steel - Black
287|21967,Truck Side Boxes|Truck Boxes,548-2-01,Model Stainless Steel Underbed Box,Model 548-2-01 Stainless Steel Underbed Box,E:\IMAGES\ITEMS\product\5\4\Weather-Guard-Model-548-2-01-Stainless-Steel-Underbed.jpg,Weather Guard,Weather Guard Model 548-2-01 Stainless Steel Underbed Box,"Door Opening: Measures 14.5 x 46.25Features: Rotary style two position latch systemBrushed stainless steel paddle handle, with rotary style latch mechanism features a two position latch that prevents the door from inadvertently opening.Aluminum doors swing down for easy access and a full view of the contents. Opened door is supported by aircraft-type cables with swedged fittings which can be removed to allow for a fully open swing down position.Positive weather seal protects tools and materials stored inside from road dirt and weather.",Model 548-2-01 Stainless Steel Underbed Box,,Weather Guard Model 548-2-01 Stainless Steel Underbed Box,Model Stainless Steel Underbed Box
287|21967,Truck Side Boxes|Truck Boxes,560-3-01,Model Underbed Box - Steel - White,Model 560-3-01 Underbed Box - Steel - White,E:\IMAGES\ITEMS\product\5\6\Weather-Guard-Model-560-3-01-Underbed-Box-Steel.jpg,Weather Guard,Weather Guard Model 560-3-01 Underbed Box - Steel - White,"Fits: Flatbed, platform or dump truck bodiesDoor Opening: Measures 13.5Features: Rotary style two position latch systemBrushed stainless steel paddle handle, with rotary style latch mechanism features a two position latch that prevents the door from inadvertently opening.Aluminum doors swing down for easy access and a full view of the contents.  Opened door is supported by aircraft-type cables with swedged fittings which can be removed to allow for a fully open swing down position.Positive weather seal protects tools and materials stored inside from road dirt and weather.",Model 560-3-01 Underbed Box - Steel - White,,Weather Guard Model 560-3-01 Underbed Box - Steel - White,Model Underbed Box - Steel - White
287|21967,Truck Side Boxes|Truck Boxes,560-5-01,Model Underbed Box - Steel - Black,Model 560-5-01 Underbed Box - Steel - Black,E:\IMAGES\ITEMS\product\5\6\Weather-Guard-Model-560-5-01-Underbed-Box-Steel.jpg,Weather Guard,Weather Guard Model 560-5-01 Underbed Box - Steel - Black,"Fits: Flatbed, platform or dump truck bodiesDoor Opening: Measures 13.5Features: Rotary style two position latch systemBrushed stainless steel paddle handle, with rotary style latch mechanism features a two position latch that prevents the door from inadvertently opening.Aluminum doors swing down for easy access and a full view of the contents.  Opened door is supported by aircraft-type cables with swedged fittings which can be removed to allow for a fully open swing down position.Positive weather seal protects tools and materials stored inside from road dirt and weather.",Model 560-5-01 Underbed Box - Steel - Black,,Weather Guard Model 560-5-01 Underbed Box - Steel - Black,Model Underbed Box - Steel - Black
287|21967,Truck Side Boxes|Truck Boxes,526-3-01,Model Jumbo Underbed Box - Steel - White,Model 526-3-01 Jumbo Underbed Box - Steel - White,E:\IMAGES\ITEMS\product\5\2\Weather-Guard-Model-526-3-01-Jumbo-Underbed-Box-Steel.jpg,Weather Guard,Weather Guard Model 526-3-01 Jumbo Underbed Box - Steel - White,"Fits: Flatbed, platform or dump truck bodiesDoor Opening: Measures 19.5Features: Rotary style two position latch systemBrushed stainless steel paddle handle, with rotary style latch mechanism features a two position latch that prevents the door from inadvertently opening.Aluminum doors swing down for easy access and a full view of the contents.  Opened door is supported by aircraft-type cables with swedged fittings which can be removed to allow for a fully open swing down position.Positive weather seal protects tools and materials stored inside from road dirt and weather.",Model 526-3-01 Jumbo Underbed Box - Steel - White,,Weather Guard Model 526-3-01 Jumbo Underbed Box - Steel - White,Model Jumbo Underbed Box - Steel - White
287|21967,Truck Side Boxes|Truck Boxes,526-5-01,Model Steel Jumbo Underbed Box Black,Model 526-5-01 Steel Jumbo Underbed Box Black,E:\IMAGES\ITEMS\product\5\2\Weather-Guard-Model-526-5-01-Steel-Jumbo-Underbed-Box.jpg,Weather Guard,Weather Guard Model 526-5-01 Steel Jumbo Underbed Box Black,"Fits: Flatbed, platform or dump truck bodiesDoor Opening: Measures 19.5Features: Rotary style two position latch systemAluminum doors swing down for easy access and a full view of the contentsOpened door is supported by aircraft-type cables with swedged fittings which can be removed toallow for a fully open swing down position.Positive weather seal protects tools and materials stored inside from road dirt and weather.",Model 526-5-01 Steel Jumbo Underbed Box Black,,Weather Guard Model 526-5-01 Steel Jumbo Underbed Box Black,Model Steel Jumbo Underbed Box Black
287|21967,Truck Side Boxes|Truck Boxes,532-3-01,Model Jumbo Underbed Box - Steel - White,Model 532-3-01 Jumbo Underbed Box - Steel - White,E:\IMAGES\ITEMS\product\5\3\Weather-Guard-Model-532-3-01-Jumbo-Underbed-Box-Steel.jpg,Weather Guard,Weather Guard Model 532-3-01 Jumbo Underbed Box - Steel - White,"Fits: Flatbed, platform or dump truck bodiesDoor Opening: Measures 19.5Features: Rotary style two position latch systemBrushed stainless steel paddle handle, with rotary style latch mechanism features a two position latch that prevents the door from inadvertently opening.Aluminum doors swing down for easy access and a full view of the contents.  Opened door is supported by aircraft-type cables with swedged fittings which can be removed to allow for a fully open swing down position.Positive weather seal protects tools and materials stored inside from road dirt and weather.",Model 532-3-01 Jumbo Underbed Box - Steel - White,,Weather Guard Model 532-3-01 Jumbo Underbed Box - Steel - White,Model Jumbo Underbed Box - Steel - White
287|21967,Truck Side Boxes|Truck Boxes,532-5-01,Model Jumbo Underbed Box - Steel - Black,Model 532-5-01 Jumbo Underbed Box - Steel - Black,E:\IMAGES\ITEMS\product\5\3\Weather-Guard-Model-532-5-01-Jumbo-Underbed-Box-Steel.jpg,Weather Guard,Weather Guard Model 532-5-01 Jumbo Underbed Box - Steel - Black,"Fits: Flatbed, platform or dump truck bodiesDoor Opening: Measures 19.5Features: Rotary style two position latch systemBrushed stainless steel paddle handle, with rotary style latch mechanism features a two position latch that prevents the door from inadvertently opening.Aluminum doors swing down for easy access and a full view of the contents.  Opened door is supported by aircraft-type cables with swedged fittings which can be removed to allow for a fully open swing down position.Positive weather seal protects tools and materials stored inside from road dirt and weather.",Model 532-5-01 Jumbo Underbed Box - Steel - Black,,Weather Guard Model 532-5-01 Jumbo Underbed Box - Steel - Black,Model Jumbo Underbed Box - Steel - Black
287|21967,Truck Side Boxes|Truck Boxes,536-2-01,Model Standard Stainless Steel Underbed Box,Model 536-2-01 Standard Stainless Steel Underbed Box,E:\IMAGES\ITEMS\product\5\3\Weather-Guard-Model-536-2-01-Standard-Stainless-Steel.jpg,Weather Guard,Weather Guard Model 536-2-01 Standard Stainless Steel Underbed Box,"Fits:: Flatbed, platform or dump truck bodiesDoor Opening:: Measures 13.5Features:: Rotary style two position latch systemStainless Steel door with brushed stainless steel paddle handle, with rotary style latch mechanism features a two position latch that prevents the door from inadvertently opening.Aluminum doors swing down for easy access and a full view of the contents. Opened door is supported by aircraft-type cables with swedged fittings which can be removed to allow for a fully open swing down position.Positive weather seal protects tools and materials stored inside from road dirt and weather.",Model 536-2-01 Standard Stainless Steel Underbed Box,,Weather Guard Model 536-2-01 Standard Stainless Steel Underbed Box,Model Standard Stainless Steel Underbed Box
287|21967,Truck Side Boxes|Truck Boxes,538-3-01,Model Jumbo Underbed Box - Steel - White,Model 538-3-01 Jumbo Underbed Box - Steel - White,E:\IMAGES\ITEMS\product\5\3\Weather-Guard-Model-538-3-01-Jumbo-Underbed-Box-Steel.jpg,Weather Guard,Weather Guard Model 538-3-01 Jumbo Underbed Box - Steel - White,"Fits: Flatbed, platform or dump truck bodiesDoor Opening: Measures 19.5Features: Rotary style two position latch systemBrushed stainless steel paddle handle, with rotary style latch mechanism features a two position latch that prevents the door from inadvertently opening.Aluminum doors swing down for easy access and a full view of the contents.  Opened door is supported by aircraft-type cables with swedged fittings which can be removed to allow for a fully open swing down position.Positive weather seal protects tools and materials stored inside from road dirt and weather.",Model 538-3-01 Jumbo Underbed Box - Steel - White,,Weather Guard Model 538-3-01 Jumbo Underbed Box - Steel - White,Model Jumbo Underbed Box - Steel - White
287|21967,Truck Side Boxes|Truck Boxes,538-5-01,Model Jumbo Underbed Box - Steel - Black,Model 538-5-01 Jumbo Underbed Box - Steel - Black,E:\IMAGES\ITEMS\product\5\3\Weather-Guard-Model-538-5-01-Jumbo-Underbed-Box-Steel.jpg,Weather Guard,Weather Guard Model 538-5-01 Jumbo Underbed Box - Steel - Black,"Fits: Flatbed, platform or dump truck bodiesDoor Opening: Measures 19.5Features: Rotary style two position latch systemBrushed stainless steel paddle handle, with rotary style latch mechanism features a two position latch that prevents the door from inadvertently opening.Aluminum doors swing down for easy access and a full view of the contents.  Opened door is supported by aircraft-type cables with swedged fittings which can be removed to allow for a fully open swing down position.Positive weather seal protects tools and materials stored inside from road dirt and weather.",Model 538-5-01 Jumbo Underbed Box - Steel - Black,,Weather Guard Model 538-5-01 Jumbo Underbed Box - Steel - Black,Model Jumbo Underbed Box - Steel - Black
287|21967,Truck Side Boxes|Truck Boxes,550-3-01,Model Jumbo Underbed Box - Steel - White,Model 550-3-01 Jumbo Underbed Box - Steel - White,E:\IMAGES\ITEMS\product\5\5\Weather-Guard-Model-550-3-01-Jumbo-Underbed-Box-Steel.jpg,Weather Guard,Weather Guard Model 550-3-01 Jumbo Underbed Box - Steel - White,"Fits: Flatbed, platform or dump truck bodiesDoor Opening: Measures 19.5Features: Rotary style two position latch systemBrushed stainless steel paddle handle, with rotary style latch mechanism features a two position latch that prevents the door from inadvertently opening.Aluminum doors swing down for easy access and a full view of the contents.  Opened door is supported by aircraft-type cables with swedged fittings which can be removed to allow for a fully open swing down position.Positive weather seal protects tools and materials stored inside from road dirt and weather.",Model 550-3-01 Jumbo Underbed Box - Steel - White,,Weather Guard Model 550-3-01 Jumbo Underbed Box - Steel - White,Model Jumbo Underbed Box - Steel - White
287|21967,Truck Side Boxes|Truck Boxes,550-5-01,Model Jumbo Underbed Box - Steel - Black,Model 550-5-01 Jumbo Underbed Box - Steel - Black,E:\IMAGES\ITEMS\product\5\5\Weather-Guard-Model-550-5-01-Jumbo-Underbed-Box-Steel.jpg,Weather Guard,Weather Guard Model 550-5-01 Jumbo Underbed Box - Steel - Black,"Fits: Flatbed, platform or dump truck bodiesDoor Opening: Measures 19.5Features: Rotary style two position latch systemBrushed stainless steel paddle handle, with rotary style latch mechanism features a two position latch that prevents the door from inadvertently opening.Aluminum doors swing down for easy access and a full view of the contents.  Opened door is supported by aircraft-type cables with swedged fittings which can be removed to allow for a fully open swing down position.Positive weather seal protects tools and materials stored inside from road dirt and weather.",Model 550-5-01 Jumbo Underbed Box - Steel - Black,,Weather Guard Model 550-5-01 Jumbo Underbed Box - Steel - Black,Model Jumbo Underbed Box - Steel - Black
287|21967,Truck Side Boxes|Truck Boxes,562-3-01,Model Jumbo Underbed Box - Steel - White,Model 562-3-01 Jumbo Underbed Box - Steel - White,E:\IMAGES\ITEMS\product\5\6\Weather-Guard-Model-562-3-01-Jumbo-Underbed-Box-Steel.jpg,Weather Guard,Weather Guard Model 562-3-01 Jumbo Underbed Box - Steel - White,"Fits: Flatbed, platform or dump truck bodiesDoor Opening: Measures 19.5Features: Rotary style two position latch systemBrushed stainless steel paddle handle, with rotary style latch mechanism features a two position latch that prevents the door from inadvertently opening.Aluminum doors swing down for easy access and a full view of the contents.  Opened door is supported by aircraft-type cables with swedged fittings which can be removed to allow for a fully open swing down position.Positive weather seal protects tools and materials stored inside from road dirt and weather.",Model 562-3-01 Jumbo Underbed Box - Steel - White,,Weather Guard Model 562-3-01 Jumbo Underbed Box - Steel - White,Model Jumbo Underbed Box - Steel - White
287|21967,Truck Side Boxes|Truck Boxes,562-5-01,Model Jumbo Underbed Box - Steel - Black,Model 562-5-01 Jumbo Underbed Box - Steel - Black,E:\IMAGES\ITEMS\product\5\6\Weather-Guard-Model-562-5-01-Jumbo-Underbed-Box-Steel.jpg,Weather Guard,Weather Guard Model 562-5-01 Jumbo Underbed Box - Steel - Black,"Fits: Flatbed, platform or dump truck bodiesDoor Opening: Measures 19.5Features: Rotary style two position latch systemBrushed stainless steel paddle handle, with rotary style latch mechanism features a two position latch that prevents the door from inadvertently opening.Aluminum doors swing down for easy access and a full view of the contents.  Opened door is supported by aircraft-type cables with swedged fittings which can be removed to allow for a fully open swing down position.Positive weather seal protects tools and materials stored inside from road dirt and weather.",Model 562-5-01 Jumbo Underbed Box - Steel - Black,,Weather Guard Model 562-5-01 Jumbo Underbed Box - Steel - Black,Model Jumbo Underbed Box - Steel - Black
287|21967,Truck Side Boxes|Truck Boxes,622,Model Underbed Box - Aluminum,Model 622 Underbed Box - Aluminum,E:\IMAGES\ITEMS\product\6\2\Weather-Guard-Model-622-Underbed-Box.jpg,Weather Guard,Weather Guard Model 622 Underbed Box - Aluminum,"Fits: Flatbed, platform or dump truck bodiesDoor Opening: Measures 9.25Features: Rotary style two position latch systemBrushed stainless steel paddle handle, with rotary style latch mechanism features a two position latch that prevents the door from inadvertently opening.Aluminum doors swing down for easy access and a full view of the contents.  Opened door is supported by aircraft-type cables with swedged fittings which can be removed to allow for a fully open swing down position.Positive weather seal protects tools and materials stored inside from road dirt and weather.",Model 622 Underbed Box - Aluminum,,Weather Guard Model 622 Underbed Box - Aluminum,Model Underbed Box - Aluminum
287|21967,Truck Side Boxes|Truck Boxes,622-5,Model Underbed Box - Aluminum - Black,Model 622-5 Underbed Box - Aluminum - Black,E:\IMAGES\ITEMS\product\6\2\Weather-Guard-Model-622-5-Underbed-Box-Aluminum.jpg,Weather Guard,Weather Guard Model 622-5 Underbed Box - Aluminum - Black,"Fits: Flatbed, platform or dump truck bodiesDoor Opening: Measures 9.25Features: Rotary style two position latch systemBrushed stainless steel paddle handle, with rotary style latch mechanism features a two position latch that prevents the door from inadvertently opening.Aluminum doors swing down for easy access and a full view of the contents.  Opened door is supported by aircraft-type cables with swedged fittings which can be removed to allow for a fully open swing down position.Positive weather seal protects tools and materials stored inside from road dirt and weather.",Model 622-5 Underbed Box - Aluminum - Black,,Weather Guard Model 622-5 Underbed Box - Aluminum - Black,Model Underbed Box - Aluminum - Black
287|21967,Truck Side Boxes|Truck Boxes,626,Model Underbed Box - Aluminum,Model 626 Underbed Box - Aluminum,E:\IMAGES\ITEMS\product\6\2\Weather-Guard-Model-626-Underbed-Box.jpg,Weather Guard,Weather Guard Model 626 Underbed Box - Aluminum,"Fits: Flatbed, platform or dump truck bodiesDoor Opening: Measures 19.5Features: Rotary style two position latch systemBrushed stainless steel paddle handle, with rotary style latch mechanism features a two position latch that prevents the door from inadvertently opening.Aluminum doors swing down for easy access and a full view of the contents.  Opened door is supported by aircraft-type cables with swedged fittings which can be removed to allow for a fully open swing down position.Positive weather seal protects tools and materials stored inside from road dirt and weather.",Model 626 Underbed Box - Aluminum,,Weather Guard Model 626 Underbed Box - Aluminum,Model Underbed Box - Aluminum
287|21967,Truck Side Boxes|Truck Boxes,626-5,Model Underbed Box - Aluminum - Black,Model 626-5 Underbed Box - Aluminum - Black,E:\IMAGES\ITEMS\product\6\2\Weather-Guard-Model-626-5-Underbed-Box-Aluminum.jpg,Weather Guard,Weather Guard Model 626-5 Underbed Box - Aluminum - Black,"Fits: Flatbed, platform or dump truck bodiesDoor Opening: Measures 19.5Features: Rotary style two position latch systemBrushed stainless steel paddle handle, with rotary style latch mechanism features a two position latch that prevents the door from inadvertently opening.Aluminum doors swing down for easy access and a full view of the contents.  Opened door is supported by aircraft-type cables with swedged fittings which can be removed to allow for a fully open swing down position.Positive weather seal protects tools and materials stored inside from road dirt and weather.",Model 626-5 Underbed Box - Aluminum - Black,,Weather Guard Model 626-5 Underbed Box - Aluminum - Black,Model Underbed Box - Aluminum - Black
287|21967,Truck Side Boxes|Truck Boxes,627,Model Underbed Box - Aluminum,Model 627 Underbed Box - Aluminum,E:\IMAGES\ITEMS\product\6\2\Weather-Guard-Model-627-Underbed-Box.jpg,Weather Guard,Weather Guard Model 627 Underbed Box - Aluminum,"Fits: Flatbed, platform or dump truck bodiesDoor Opening: Measures 13.5Features: Rotary style two position latch systemBrushed stainless steel paddle handle, with rotary style latch mechanism features a two position latch that prevents the door from inadvertently opening.Aluminum doors swing down for easy access and a full view of the contents.  Opened door is supported by aircraft-type cables with swedged fittings which can be removed to allow for a fully open swing down position.Positive weather seal protects tools and materials stored inside from road dirt and weather.",Model 627 Underbed Box - Aluminum,,Weather Guard Model 627 Underbed Box - Aluminum,Model Underbed Box - Aluminum
287|21967,Truck Side Boxes|Truck Boxes,627-5,Model Underbed Box - Aluminum - Black,Model 627-5 Underbed Box - Aluminum - Black,E:\IMAGES\ITEMS\product\6\2\Weather-Guard-Model-627-5-Underbed-Box-Aluminum.jpg,Weather Guard,Weather Guard Model 627-5 Underbed Box - Aluminum - Black,"Fits: Flatbed, platform or dump truck bodiesDoor Opening: Measures 13.5Features: Rotary style two position latch systemBrushed stainless steel paddle handle, with rotary style latch mechanism features a two position latch that prevents the door from inadvertently opening.Aluminum doors swing down for easy access and a full view of the contents.  Opened door is supported by aircraft-type cables with swedged fittings which can be removed to allow for a fully open swing down position.Positive weather seal protects tools and materials stored inside from road dirt and weather.",Model 627-5 Underbed Box - Aluminum - Black,,Weather Guard Model 627-5 Underbed Box - Aluminum - Black,Model Underbed Box - Aluminum - Black
287|21967,Truck Side Boxes|Truck Boxes,631,Model Underbed Box - Aluminum,Model 631 Underbed Box - Aluminum,E:\IMAGES\ITEMS\product\6\3\Weather-Guard-Model-631-Underbed-Box.jpg,Weather Guard,Weather Guard Model 631 Underbed Box - Aluminum,"Fits: Flatbed, platform or dump truck bodiesDoor Opening: Measures 13.5Features: Rotary style two position latch systemBrushed stainless steel paddle handle, with rotary style latch mechanism features a two position latch that prevents the door from inadvertently opening.Aluminum doors swing down for easy access and a full view of the contents.  Opened door is supported by aircraft-type cables with swedged fittings which can be removed to allow for a fully open swing down position.Positive weather seal protects tools and materials stored inside from road dirt and weather.",Model 631 Underbed Box - Aluminum,,Weather Guard Model 631 Underbed Box - Aluminum,Model Underbed Box - Aluminum
287|21967,Truck Side Boxes|Truck Boxes,631-5,Model Underbed Box - Aluminum - Black,Model 631-5 Underbed Box - Aluminum - Black,E:\IMAGES\ITEMS\product\6\3\Weather-Guard-Model-631-5-Underbed-Box-Aluminum.jpg,Weather Guard,Weather Guard Model 631-5 Underbed Box - Aluminum - Black,"Fits: Flatbed, platform or dump truck bodiesDoor Opening: Measures 13.5Features: Rotary style two position latch systemBrushed stainless steel paddle handle, with rotary style latch mechanism features a two position latch that prevents the door from inadvertently opening.Aluminum doors swing down for easy access and a full view of the contents.  Opened door is supported by aircraft-type cables with swedged fittings which can be removed to allow for a fully open swing down position.Positive weather seal protects tools and materials stored inside from road dirt and weather.",Model 631-5 Underbed Box - Aluminum - Black,,Weather Guard Model 631-5 Underbed Box - Aluminum - Black,Model Underbed Box - Aluminum - Black
287|21967,Truck Side Boxes|Truck Boxes,632,Model Underbed Box - Aluminum,Model 632 Underbed Box - Aluminum,E:\IMAGES\ITEMS\product\6\3\Weather-Guard-Model-632-Underbed-Box.jpg,Weather Guard,Weather Guard Model 632 Underbed Box - Aluminum,"Fits: Flatbed, platform or dump truck bodiesDoor Opening: Measures 19.5Features: Rotary style two position latch systemBrushed stainless steel paddle handle, with rotary style latch mechanism features a two position latch that prevents the door from inadvertently opening.Aluminum doors swing down for easy access and a full view of the contents.  Opened door is supported by aircraft-type cables with swedged fittings which can be removed to allow for a fully open swing down position.Positive weather seal protects tools and materials stored inside from road dirt and weather.",Model 632 Underbed Box - Aluminum,,Weather Guard Model 632 Underbed Box - Aluminum,Model Underbed Box - Aluminum
287|21967,Truck Side Boxes|Truck Boxes,632-5,Model Underbed Box - Aluminum - Black,Model 632-5 Underbed Box - Aluminum - Black,E:\IMAGES\ITEMS\product\6\3\Weather-Guard-Model-632-5-Underbed-Box-Aluminum.jpg,Weather Guard,Weather Guard Model 632-5 Underbed Box - Aluminum - Black,"Fits: Flatbed, platform or dump truck bodiesDoor Opening: Measures 19.5Features: Rotary style two position latch systemBrushed stainless steel paddle handle, with rotary style latch mechanism features a two position latch that prevents the door from inadvertently opening.Aluminum doors swing down for easy access and a full view of the contents.  Opened door is supported by aircraft-type cables with swedged fittings which can be removed to allow for a fully open swing down position.Positive weather seal protects tools and materials stored inside from road dirt and weather.",Model 632-5 Underbed Box - Aluminum - Black,,Weather Guard Model 632-5 Underbed Box - Aluminum - Black,Model Underbed Box - Aluminum - Black
287|21967,Truck Side Boxes|Truck Boxes,636,Model Underbed Box - Aluminum,Model 636 Underbed Box - Aluminum,E:\IMAGES\ITEMS\product\6\3\Weather-Guard-Model-636-Underbed-Box.jpg,Weather Guard,Weather Guard Model 636 Underbed Box - Aluminum,"Fits: Flatbed, platform or dump truck bodiesDoor Opening: Measures 13.5Features: Rotary style two position latch systemBrushed stainless steel paddle handle, with rotary style latch mechanism features a two position latch that prevents the door from inadvertently opening.Aluminum doors swing down for easy access and a full view of the contents.  Opened door is supported by aircraft-type cables with swedged fittings which can be removed to allow for a fully open swing down position.Positive weather seal protects tools and materials stored inside from road dirt and weather.",Model 636 Underbed Box - Aluminum,,Weather Guard Model 636 Underbed Box - Aluminum,Model Underbed Box - Aluminum
287|21967,Truck Side Boxes|Truck Boxes,636-5,Model Underbed Box - Aluminum - Black,Model 636-5 Underbed Box - Aluminum - Black,E:\IMAGES\ITEMS\product\6\3\Weather-Guard-Model-636-5-Underbed-Box-Aluminum.jpg,Weather Guard,Weather Guard Model 636-5 Underbed Box - Aluminum - Black,"Fits: Flatbed, platform or dump truck bodiesDoor Opening: Measures 13.5Features: Rotary style two position latch systemBrushed stainless steel paddle handle, with rotary style latch mechanism features a two position latch that prevents the door from inadvertently opening.Aluminum doors swing down for easy access and a full view of the contents.  Opened door is supported by aircraft-type cables with swedged fittings which can be removed to allow for a fully open swing down position.Positive weather seal protects tools and materials stored inside from road dirt and weather.",Model 636-5 Underbed Box - Aluminum - Black,,Weather Guard Model 636-5 Underbed Box - Aluminum - Black,Model Underbed Box - Aluminum - Black
287|21967,Truck Side Boxes|Truck Boxes,638,Model Underbed Box - Aluminum,Model 638 Underbed Box - Aluminum,E:\IMAGES\ITEMS\product\6\3\Weather-Guard-Model-638-Underbed-Box.jpg,Weather Guard,Weather Guard Model 638 Underbed Box - Aluminum,"Fits: Flatbed, platform or dump truck bodiesDoor Opening: Measures 19.5Features: Rotary style two position latch systemBrushed stainless steel paddle handle, with rotary style latch mechanism features a two position latch that prevents the door from inadvertently opening.Aluminum doors swing down for easy access and a full view of the contents.  Opened door is supported by aircraft-type cables with swedged fittings which can be removed to allow for a fully open swing down position.Positive weather seal protects tools and materials stored inside from road dirt and weather.",Model 638 Underbed Box - Aluminum,,Weather Guard Model 638 Underbed Box - Aluminum,Model Underbed Box - Aluminum
