category_ids,category_names,sku,meta_title,meta_description,Image,manufacturer,description,short_description,summary,upc,size_info,meta_keyword
1687|26898,Access Door|Access Doors,PF-14x14,Press-Fit Access Panel,,E:\IMAGES\ITEMS\product\P\F\Karp-PF-08x08-Press-Fit-Drywall-Access.jpg,"KARP Associates, Inc.",Karp PF-14x14 Press-Fit Access Panel,"The Press-Fit door is a unique lightweight door that installs easily by bending the tabs on the return back to grip the drywall. The frame, return and doorstop are one-piece construction with a beveled frame resulting in an attractive finished look.",,,"Door Size: 14""x14"", Wall/Ceiling Opening: 13-13/16""x13-13/16""",Press-Fit Access Panel
1687|26898,Access Door|Access Doors,PF-18x18,Press-Fit Drywall Access Panel,,E:\IMAGES\ITEMS\product\P\F\Karp-PF-08x08-Press-Fit-Drywall-Access.jpg,"KARP Associates, Inc.",Karp PF-18x18 Press-Fit Drywall Access Panel,"The Press-Fit door is a unique lightweight door that installs easily by bending the tabs on the return back to grip the drywall. The frame, return and doorstop are one-piece construction with a beveled frame resulting in an attractive finished look.",,,"Door Size: 18""x18"", Wall/Ceiling Opening: 17-13/16""x17-13/16""",Press-Fit Drywall Access Panel
1687|26898,Access Door|Access Doors,PF-24x24,Press-Fit Drywall Access Panel,,E:\IMAGES\ITEMS\product\P\F\Karp-PF-08x08-Press-Fit-Drywall-Access.jpg,"KARP Associates, Inc.",Karp PF-24x24 Press-Fit Drywall Access Panel,"The Press-Fit door is a unique lightweight door that installs easily by bending the tabs on the return back to grip the drywall. The frame, return and doorstop are one-piece construction with a beveled frame resulting in an attractive finished look.",,,"Door Size: 24""x24"", Wall/Ceiling Opening: 23-13/16""x23-13/16""",Press-Fit Drywall Access Panel
1687|26898,Access Door|Access Doors,MC08x08,Steel Access Panel,,E:\IMAGES\ITEMS\product\M\C\Karp-MC08x08-Steel-Access.jpg,"KARP Associates, Inc.",,"The MC door is the most economical steel door on the market. Lightweight and easy to handle, it is perfect for new construction as well as for remodeling.",,,"Door Size: 8""x8"", Wall/Ceiling Opening: 8-3/8""x8-3/8""",Steel Access Panel
1687|26898,Access Door|Access Doors,MC10x10,Steel Access Panel,,E:\IMAGES\ITEMS\product\M\C\Karp-MC08x08-Steel-Access.jpg,"KARP Associates, Inc.",Karp MC10x10 Steel Access Panel,"The MC door is the most economical steel door on the market. Lightweight and easy to handle, it is perfect for new construction as well as for remodeling.",,,"Door Size: 10""x10"", Wall/Ceiling Opening: 10-3/8""x10-3/8""",Steel Access Panel
1687|26898,Access Door|Access Doors,MC12x12,Steel Access Panel,,E:\IMAGES\ITEMS\product\M\C\Karp-MC08x08-Steel-Access.jpg,"KARP Associates, Inc.",Karp MC12x12 Steel Access Panel,"The MC door is the most economical steel door on the market. Lightweight and easy to handle, it is perfect for new construction as well as for remodeling.",,,"Door Size: 12""x12"", Wall/Ceiling Opening: 12-3/8""x12-3/8""",Steel Access Panel
1687|26898,Access Door|Access Doors,MC14x14,Steel Access Panel,,E:\IMAGES\ITEMS\product\M\C\Karp-MC08x08-Steel-Access.jpg,"KARP Associates, Inc.",Karp MC14x14 Steel Access Panel,"The MC door is the most economical steel door on the market. Lightweight and easy to handle, it is perfect for new construction as well as for remodeling.",,,"Door Size: 14""x14"", Wall/Ceiling Opening: 14-3/8""x14-3/8""",Steel Access Panel
1687|26898,Access Door|Access Doors,MC18x18,Steel Access Panel,,E:\IMAGES\ITEMS\product\M\C\Karp-MC08x08-Steel-Access.jpg,"KARP Associates, Inc.",Karp MC18x18 Steel Access Panel,"The MC door is the most economical steel door on the market. Lightweight and easy to handle, it is perfect for new construction as well as for remodeling.",,,"Door Size: 18""x18"", Wall/Ceiling Opening: 18-3/8""x18-3/8""",Steel Access Panel
1687|26898,Access Door|Access Doors,DSB-214SM08x08,Surface Mounted Access Door for All Surfaces,,E:\IMAGES\ITEMS\product\D\S\Karp-DSB-214SM08x08-Surface-Mounted-Access-Door-for-All.jpg,"KARP Associates, Inc.",,"The DSB-214SM is a surface mounted door that does not require framing, bracing or notching and cutting of inner wall obstructions. Single piece construction of the frame prevents unit from racking and allows door to sit perfectly within frame and to open to 175 degrees.",,,"Door Size: 8""x8""",Surface Mounted Access Door for All Surfaces
1687|26898,Access Door|Access Doors,DSB-214SM12x12,Surface Mounted Access Door for All Surfaces,,E:\IMAGES\ITEMS\product\D\S\Karp-DSB-214SM08x08-Surface-Mounted-Access-Door-for-All.jpg,"KARP Associates, Inc.",Karp DSB-214SM12x12 Surface Mounted Access Door for All Surfaces,"The DSB-214SM is a surface mounted door that does not require framing, bracing or notching and cutting of inner wall obstructions. Single piece construction of the frame prevents unit from racking and allows door to sit perfectly within frame and to open to 175 degrees.",,,"Door Size: 12""x12""",Surface Mounted Access Door for All Surfaces
1687|26898,Access Door|Access Doors,DSB-214SM16x16,Surface Mounted Access Door for All Surfaces,,E:\IMAGES\ITEMS\product\D\S\Karp-DSB-214SM08x08-Surface-Mounted-Access-Door-for-All.jpg,"KARP Associates, Inc.",Karp DSB-214SM16x16 Surface Mounted Access Door for All Surfaces,"The DSB-214SM is a surface mounted door that does not require framing, bracing or notching and cutting of inner wall obstructions. Single piece construction of the frame prevents unit from racking and allows door to sit perfectly within frame and to open to 175 degrees.",,,"Door Size: 16""x16""",Surface Mounted Access Door for All Surfaces
1687|26898,Access Door|Access Doors,DSB-214SM24x24,Surface Mounted Access Door for All Surfaces,,E:\IMAGES\ITEMS\product\D\S\Karp-DSB-214SM08x08-Surface-Mounted-Access-Door-for-All.jpg,"KARP Associates, Inc.",Karp DSB-214SM24x24 Surface Mounted Access Door for All Surfaces,"The DSB-214SM is a surface mounted door that does not require framing, bracing or notching and cutting of inner wall obstructions. Single piece construction of the frame prevents unit from racking and allows door to sit perfectly within frame and to open to 175 degrees.",,,"Door Size: 24""x24""",Surface Mounted Access Door for All Surfaces
