category_ids,category_names,sku,meta_title,meta_description,Image,manufacturer,description,short_description,summary,upc,size_info,meta_keyword
2607|25656,Standard Full Body Harness|Harnesses,293070,Tower Edge Construction Harness,Guardian Fall Protection 293070 Tower Edge Construction Harness,E:\IMAGES\ITEMS\product\2\9\Guardian-Fall-Protection-293070-Tower-Edge-Construction.jpg,Guardian Fall Protection,Guardian Fall Protection 293070 Tower Edge Construction Harness,Compatible with OSHA/ANSI compliant PFAS on the market Features one of the most comfortable saddles available Utilizes platform of award winning harness design Integrated hydration/cool pouch for those long climbs Ultra padding utilized throughout the design,,,"S - Harness w/ Chest Pass-Thru Buckle, Leg Tongue Buckles, & Waist Tongue Buckle",Tower Edge Construction Harness
2607|25656,Standard Full Body Harness|Harnesses,293071,Tower Edge Construction Harness,Guardian Fall Protection 293070 Tower Edge Construction Harness,E:\IMAGES\ITEMS\product\2\9\Guardian-Fall-Protection-293070-Tower-Edge-Construction.jpg,Guardian Fall Protection,Guardian Fall Protection 293071 Tower Edge Construction Harness,Compatible with OSHA/ANSI compliant PFAS on the market Features one of the most comfortable saddles available Utilizes platform of award winning harness design Integrated hydration/cool pouch for those long climbs Ultra padding utilized throughout the design,,,"M - XL - Harness w/ Chest Pass-Thru Buckle, Leg Tongue Buckles, & Waist Tongue Buckle",Tower Edge Construction Harness
2607|25656,Standard Full Body Harness|Harnesses,293072,Tower Edge Construction Harness,Guardian Fall Protection 293070 Tower Edge Construction Harness,E:\IMAGES\ITEMS\product\2\9\Guardian-Fall-Protection-293070-Tower-Edge-Construction.jpg,Guardian Fall Protection,Guardian Fall Protection 293072 Tower Edge Construction Harness,Compatible with OSHA/ANSI compliant PFAS on the market Features one of the most comfortable saddles available Utilizes platform of award winning harness design Integrated hydration/cool pouch for those long climbs Ultra padding utilized throughout the design,,,"2XL - Harness w/ Chest Pass-Thru Buckle, Leg Tongue Buckles, & Waist Tongue Buckle",Tower Edge Construction Harness
2607|25656,Standard Full Body Harness|Harnesses,293170,Tower Edge Construction Harness,Guardian Fall Protection 293070 Tower Edge Construction Harness,E:\IMAGES\ITEMS\product\2\9\Guardian-Fall-Protection-293070-Tower-Edge-Construction.jpg,Guardian Fall Protection,Guardian Fall Protection 293170 Tower Edge Construction Harness,Compatible with OSHA/ANSI compliant PFAS on the market Features one of the most comfortable saddles available Utilizes platform of award winning harness design Integrated hydration/cool pouch for those long climbs Ultra padding utilized throughout the design,,,"S - Harness w/ Chest Quick-Connect Buckle, Leg Tongue Buckles, & Waist Tongue Buckle",Tower Edge Construction Harness
2607|25656,Standard Full Body Harness|Harnesses,293171,Tower Edge Construction Harness,Guardian Fall Protection 293070 Tower Edge Construction Harness,E:\IMAGES\ITEMS\product\2\9\Guardian-Fall-Protection-293070-Tower-Edge-Construction.jpg,Guardian Fall Protection,Guardian Fall Protection 293171 Tower Edge Construction Harness,Compatible with OSHA/ANSI compliant PFAS on the market Features one of the most comfortable saddles available Utilizes platform of award winning harness design Integrated hydration/cool pouch for those long climbs Ultra padding utilized throughout the design,,,"M - XL - Harness w/ Chest Quick-Connect Buckle, Leg Tongue Buckles, & Waist Tongue Buckle",Tower Edge Construction Harness
2607|25656,Standard Full Body Harness|Harnesses,292172,Tower Edge Construction Harness,Guardian Fall Protection 293070 Tower Edge Construction Harness,E:\IMAGES\ITEMS\product\2\9\Guardian-Fall-Protection-293070-Tower-Edge-Construction.jpg,Guardian Fall Protection,Guardian Fall Protection 292172 Tower Edge Construction Harness,Compatible with OSHA/ANSI compliant PFAS on the market Features one of the most comfortable saddles available Utilizes platform of award winning harness design Integrated hydration/cool pouch for those long climbs Ultra padding utilized throughout the design,,,"2XL - Harness w/ Chest Quick-Connect Buckle, Leg Tongue Buckles, & Waist Tongue Buckle",Tower Edge Construction Harness
2607|25656,Standard Full Body Harness|Harnesses,293270,Tower Edge Construction Harness,Guardian Fall Protection 293070 Tower Edge Construction Harness,E:\IMAGES\ITEMS\product\2\9\Guardian-Fall-Protection-293070-Tower-Edge-Construction.jpg,Guardian Fall Protection,Guardian Fall Protection 293270 Tower Edge Construction Harness,Compatible with OSHA/ANSI compliant PFAS on the market Features one of the most comfortable saddles available Utilizes platform of award winning harness design Integrated hydration/cool pouch for those long climbs Ultra padding utilized throughout the design,,,"S - Harness w/ Chest Quick-Connect Buckle, Leg Tongue Buckles, & Waist Quick-Connect Buckle",Tower Edge Construction Harness
2607|25656,Standard Full Body Harness|Harnesses,293271,Tower Edge Construction Harness,Guardian Fall Protection 293070 Tower Edge Construction Harness,E:\IMAGES\ITEMS\product\2\9\Guardian-Fall-Protection-293070-Tower-Edge-Construction.jpg,Guardian Fall Protection,Guardian Fall Protection 293271 Tower Edge Construction Harness,Compatible with OSHA/ANSI compliant PFAS on the market Features one of the most comfortable saddles available Utilizes platform of award winning harness design Integrated hydration/cool pouch for those long climbs Ultra padding utilized throughout the design,,,"M - XL - Harness w/ Chest Quick-Connect Buckle, Leg Tongue Buckles, & Waist Quick-Connect Buckle",Tower Edge Construction Harness
2607|25656,Standard Full Body Harness|Harnesses,293272,Tower Edge Construction Harness,Guardian Fall Protection 293070 Tower Edge Construction Harness,E:\IMAGES\ITEMS\product\2\9\Guardian-Fall-Protection-293070-Tower-Edge-Construction.jpg,Guardian Fall Protection,Guardian Fall Protection 293272 Tower Edge Construction Harness,Compatible with OSHA/ANSI compliant PFAS on the market Features one of the most comfortable saddles available Utilizes platform of award winning harness design Integrated hydration/cool pouch for those long climbs Ultra padding utilized throughout the design,,,"2XL - Harness w/ Chest Quick-Connect Buckle, Leg Tongue Buckles, & Waist Quick-Connect Buckle",Tower Edge Construction Harness
2607|25656,Standard Full Body Harness|Harnesses,293370,Tower Edge Construction Harness,Guardian Fall Protection 293070 Tower Edge Construction Harness,E:\IMAGES\ITEMS\product\2\9\Guardian-Fall-Protection-293070-Tower-Edge-Construction.jpg,Guardian Fall Protection,Guardian Fall Protection 293370 Tower Edge Construction Harness,Compatible with OSHA/ANSI compliant PFAS on the market Features one of the most comfortable saddles available Utilizes platform of award winning harness design Integrated hydration/cool pouch for those long climbs Ultra padding utilized throughout the design,,,"S - Harness w/ Chest Quick-Connect Buckle, Leg Quick-Connect Buckles, & Waist Quick-Connect Buckle",Tower Edge Construction Harness
