store,websites,attribute_set,Type,category_ids,category_names,48WS_product_id,sku,has_options,name,Group_Name,meta_title,meta_description,Image,small_image,thumbnail,url_key,url_path,custom_design,page_layout,options_container,image_label,small_image_label,thumbnail_label,gift_message_available,manufacturer_url,price,special_price,cost,weight,manufacturer,manufacturer_id,color,status,visibility,tax_class_id,enable_googlecheckout,is_recurring,description,short_description,summary,upc,size_info,meta_keyword,custom_layout_update,news_from_date,news_to_date,special_from_date,special_to_date,custom_design_from,custom_design_to,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_automatically,use_config_qty_increments,qty_increments,use_config_enable_qty_increments,enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites
admin,base,Default,simple,30|28245,Drills - Concrete Core|Ring Closing Tools,10901,M-1 Complete Combination Rig,,M-1 Core Rig Complete,,M-1 Core Rig Complete,"Complete Combination Rig Includes: Anchor/vacuum base, mast, carriage, control panel, vacuum pump, ceiling jack, motor mount plate and your choice of drill motor: Core Bore, Milwaukee or Weka",/\m\1\Diamond-Products-M-1-Core-Rig.jpg,/\m\1\Diamond-Products-M-1-Core-Rig.jpg,http://www.48ws.com/images/product/m/1/Diamond-Products-M-1-Core-Rig.jpg,Diamond-Products-M-1-Core-Rig-Complete,Diamond-Products-M-1-Core-Rig-Complete,,No layout updates.,Block after Info Column,,M-1 Core Rig Complete,M-1 Core Rig Complete,Use config,http://www.diamondproducts.com/Products.aspx,0,,,0,Diamond Products,50,,Enabled,"Catalog, Search",Taxable Goods,Yes,No,Diamond Products M-1 Core Rig Complete,"1"" to 10"" bit capacity (14"" with a spacer block)Dual switch/outlet control panel & amp meterSlide handle allows drilling in tight areasStreamlined base and carriage2-1/2"" square column with black oxidized finishQuick changeover from vacuum to anchor base6"" wheels for better mobility","Complete Combination Rig Includes: Anchor/vacuum base, mast, carriage, control panel, vacuum pump, ceiling jack, motor mount plate and your choice of drill motor: Core Bore, Milwaukee or Weka",,Diamond Products M-1 Core Rig Complete,M-1 Core Rig Complete,,,,,,,,1,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,,0,simple,,
admin,base,Default,simple,48|24837,Core Bits|Coring Bits,10906,"Diamond Products Core Bits Utility Green ""GOL""",,"Core Bits Utility Green ""GOL""",,"Core Bits Utility Green ""GOL""","Good life in general purpose coring of concrete and other hard materials - Average to Light Duty Wet DrillingGOL - General purpose, good life\r\n",/\u\t\Diamond-Products-Core-Bits-Utility-Green.jpg,/\u\t\Diamond-Products-Core-Bits-Utility-Green.jpg,http://www.48ws.com/images/product/u/t/Diamond-Products-Core-Bits-Utility-Green.jpg,Diamond-Products-Core-Bits-Utility-Green-GOL,Diamond-Products-Core-Bits-Utility-Green-GOL,,No layout updates.,Block after Info Column,,"Core Bits Utility Green ""GOL""","Core Bits Utility Green ""GOL""",Use config,http://www.diamondproducts.com/,0,,,0,Diamond Products,50,,Enabled,"Catalog, Search",Taxable Goods,Yes,No,"Diamond Products Core Bits Utility Green ""GOL""","Application - General purpose, cured concrete and hard materialsWide spaced for fast coringGood bit lifeBond : GOLCore length : 13""Segment height : .400""Hub : 1-1/4""-7Quality grade : Utility Green Core BitAvailable in the following sizes :&nbsp;Part #&nbsp;&nbsp;Size&nbsp;&nbsp;BG2000&nbsp;&nbsp;2""&nbsp;&nbsp;BG2500&nbsp;&nbsp;2-1/2""&nbsp;&nbsp;BG3000&nbsp;&nbsp;3""&nbsp;&nbsp;BG3500&nbsp;&nbsp;3-1/2""&nbsp;&nbsp;BG4000&nbsp;&nbsp;4""&nbsp;&nbsp;BG4500&nbsp;&nbsp;4-1/2""&nbsp;&nbsp;BG5000&nbsp;&nbsp;5""&nbsp;&nbsp;BG5500&nbsp;&nbsp;5-1/2""&nbsp;&nbsp;BG6000&nbsp;&nbsp;6""&nbsp;","Good life in general purpose coring of concrete and other hard materials - Average to Light Duty Wet DrillingGOL - General purpose, good life\r\n",,"Diamond Products Core Bits Utility Green ""GOL""","Core Bits Utility Green ""GOL""",,,,,,,,1,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,,0,simple,,
admin,base,Default,simple,48|24837,Core Bits|Coring Bits,10907,"Diamond Products Core Bits Standard Gold ""SMF""",,"Core Bits Standard Gold ""SMF""","Core Bits Standard Gold ""SMF""","Core Bits Standard Gold ""SMF""","An excellent general purpose bit with good diamond concentration for fast drilling.  Designed for the occasional driller with average to light duty wet drilling.SMF - General purpose, fast drilling",/\s\t\Diamond-Products-Core-Bits-Standard-Gold.jpg,/\s\t\Diamond-Products-Core-Bits-Standard-Gold.jpg,http://www.48ws.com/images/product/s/t/Diamond-Products-Core-Bits-Standard-Gold.jpg,Diamond-Products-Core-Bits-Standard-Gold-SMF,Diamond-Products-Core-Bits-Standard-Gold-SMF,,No layout updates.,Block after Info Column,,"Core Bits Standard Gold ""SMF""","Core Bits Standard Gold ""SMF""",Use config,http://www.diamondproducts.com/Products.aspx,0,,,0,Diamond Products,50,,Enabled,"Catalog, Search",Taxable Goods,Yes,No,"Diamond Products Core Bits Standard Gold ""SMF""","Application - General purpose in hard materialsGood diamond concentrationFor average to light duty drillingBond : SMFCore length : 13""Segment height : .287""Hub : 1-1/4""-7Quality grade : Standard Gold Core BitAvailable in the following sizes : &nbsp;Part #&nbsp;&nbsp;Size&nbsp;&nbsp;BS2000&nbsp;&nbsp;2""&nbsp;&nbsp;BS2250&nbsp;&nbsp;2-1/4""&nbsp;&nbsp;BS2500&nbsp;&nbsp;2-1/2""&nbsp;&nbsp;BS2750&nbsp;&nbsp;2-3/4""&nbsp;&nbsp;BS3000&nbsp;&nbsp;3""&nbsp;&nbsp;BS3250&nbsp;&nbsp;3-1/4""&nbsp;&nbsp;BS3500&nbsp;&nbsp;3-1/2""&nbsp;&nbsp;BS4000&nbsp;&nbsp;4""&nbsp;&nbsp;BS4250&nbsp;&nbsp;4-1/4""&nbsp;&nbsp;BS4500&nbsp;&nbsp;4-1/2""&nbsp;&nbsp;BS5000&nbsp;&nbsp;5""&nbsp;&nbsp;BS5500&nbsp;&nbsp;5-1/2""&nbsp;&nbsp;BS6000&nbsp;&nbsp;6""&nbsp;&nbsp;BS6250&nbsp;&nbsp;6-1/4""&nbsp;&nbsp;BS6500&nbsp;&nbsp;6-1/2""&nbsp;&nbsp;BS7000&nbsp;&nbsp;7""&nbsp;&nbsp;BS8000&nbsp;&nbsp;8""&nbsp;&nbsp;BS9000&nbsp;&nbsp;9""&nbsp;&nbsp;BS10000&nbsp;&nbsp;10""&nbsp;&nbsp;BS12000&nbsp;&nbsp;12""&nbsp;&nbsp;BS14000&nbsp;&nbsp;14""&nbsp;&nbsp;BS16000&nbsp;&nbsp;16""&nbsp;","An excellent general purpose bit with good diamond concentration for fast drilling.  Designed for the occasional driller with average to light duty wet drilling.SMF - General purpose, fast drilling",,"Diamond Products Core Bits Standard Gold ""SMF""","Core Bits Standard Gold ""SMF""",,,,,,,,1,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,,0,simple,,
admin,base,Default,simple,48|24837,Core Bits|Coring Bits,10908,"Diamond Products Core Bits Standard Gold ""SMF"" Open",,"Core Bits Standard Gold ""SMF"" Open","Core Bits Standard Gold ""SMF""","Core Bits Standard Gold ""SMF"" Open","An excellent general purpose bit with good diamond concentration for fast drilling.  Designed for the occasional driller with average to light duty wet drilling.SMF - General purpose, fast drilling",/\s\t\Diamond-Products-Core-Bits-Standard-Gold-SMF.jpg,/\s\t\Diamond-Products-Core-Bits-Standard-Gold-SMF.jpg,http://www.48ws.com/images/product/s/t/Diamond-Products-Core-Bits-Standard-Gold-SMF.jpg,Diamond-Products-Core-Bits-Standard-Gold-SMF-Open,Diamond-Products-Core-Bits-Standard-Gold-SMF-Open,,No layout updates.,Block after Info Column,,"Core Bits Standard Gold ""SMF"" Open","Core Bits Standard Gold ""SMF"" Open",Use config,http://www.diamondproducts.com/Products.aspx,0,,,0,Diamond Products,50,,Enabled,"Catalog, Search",Taxable Goods,Yes,No,"Diamond Products Core Bits Standard Gold ""SMF"" Open","Application - General purpose in hard materialsGood diamond concentrationFor average to light duty drillingFor use with expansion adaptorsAllows for easier retrieval of the coreBond : SMFCore length : 13""Segment height : .287""Hub : 1-1/4""-7Quality grade : Standard Gold Open End Core BitAvailable in the following sizes :&nbsp;Part #&nbsp;&nbsp;Size&nbsp;&nbsp;BSO2000&nbsp;&nbsp;2""&nbsp;&nbsp;BSO2500&nbsp;&nbsp;2-1/2""&nbsp;&nbsp;BSO3000&nbsp;&nbsp;3""&nbsp;&nbsp;BSO4000&nbsp;&nbsp;4""&nbsp;&nbsp;BSO4250&nbsp;&nbsp;4-1/4""&nbsp;&nbsp;BSO4500&nbsp;&nbsp;4-1/2""&nbsp;&nbsp;BSO5000&nbsp;&nbsp;5""&nbsp;&nbsp;BSO6000&nbsp;&nbsp;6""&nbsp;&nbsp;BSO6250&nbsp;&nbsp;6-1/4""&nbsp;&nbsp;BSO8000&nbsp;&nbsp;8""&nbsp;","An excellent general purpose bit with good diamond concentration for fast drilling.  Designed for the occasional driller with average to light duty wet drilling.SMF - General purpose, fast drilling",,"Diamond Products Core Bits Standard Gold ""SMF"" Open","Core Bits Standard Gold ""SMF"" Open",,,,,,,,1,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,,0,simple,,
admin,base,Default,simple,48|24837,Core Bits|Coring Bits,10909,"Diamond Products Core Bits Impregnated Yellow ""B"" Bit",,"Core Bits Impregnated Yellow ""B"" Bit","Core Bits Impregnated Yellow ""B""","Core Bits Impregnated Yellow ""B"" Bit","The Impregnated Yellow was our first bit made with synthetic diamonds.  It works well in applications with prestressed cable, loose rebar and loose wire mesh.B - General purpose",/\i\m\Diamond-Products-Core-Bits-Impregnated-Yellow-B.jpg,/\i\m\Diamond-Products-Core-Bits-Impregnated-Yellow-B.jpg,http://www.48ws.com/images/product/i/m/Diamond-Products-Core-Bits-Impregnated-Yellow-B.jpg,Diamond-Products-Core-Bits-Impregnated-Yellow-B-Bit,Diamond-Products-Core-Bits-Impregnated-Yellow-B-Bit,,No layout updates.,Block after Info Column,,"Core Bits Impregnated Yellow ""B"" Bit","Core Bits Impregnated Yellow ""B"" Bit",Use config,http://www.diamondproducts.com/Products.aspx,0,,,0,Diamond Products,50,,Enabled,"Catalog, Search",Taxable Goods,Yes,No,"Diamond Products Core Bits Impregnated Yellow ""B"" Bit","Application - Concrete with light steel and cableContinuous Crown SegmentPrestressed cable, loose rebar and wire meshBond : BCore length : 13""Segment height : .287""Hub : 5/8""-11Quality grade : Impregnated Yellow Core BitAvailable in the following sizes:&nbsp;Part #&nbsp;&nbsp;Size&nbsp;&nbsp;BB1000&nbsp;&nbsp;1""&nbsp;&nbsp;BB1125&nbsp;&nbsp;1-1/8""&nbsp;&nbsp;BB1250&nbsp;&nbsp;1-1/4""&nbsp;&nbsp;BB1375&nbsp;&nbsp;1-3/8""&nbsp;&nbsp;BB1500&nbsp;&nbsp;1-1/2""&nbsp;&nbsp;BB1625&nbsp;&nbsp;1-5/8""&nbsp;&nbsp;BB1750&nbsp;&nbsp;1-3/4""&nbsp;&nbsp;BB1875&nbsp;&nbsp;1-7/8""&nbsp;&nbsp;BB2000&nbsp;&nbsp;2""&nbsp;&nbsp;BB2250&nbsp;&nbsp;2-1/4""&nbsp;&nbsp;BB2500&nbsp;&nbsp;2-1/2""&nbsp;&nbsp;BB2750&nbsp;&nbsp;2-3/4""&nbsp;&nbsp;BB3000&nbsp;&nbsp;3""&nbsp;&nbsp;BB3250&nbsp;&nbsp;3-1/4""&nbsp;&nbsp;BB3500&nbsp;&nbsp;3-1/2""&nbsp;&nbsp;BB4000&nbsp;&nbsp;4""&nbsp;&nbsp;BB4250&nbsp;&nbsp;4-1/4""&nbsp;&nbsp;BB4500&nbsp;&nbsp;4-1/2""&nbsp;&nbsp;BB5000&nbsp;&nbsp;5""&nbsp;&nbsp;BB5500&nbsp;&nbsp;5-1/2""&nbsp;&nbsp;BB6000&nbsp;&nbsp;6""&nbsp;&nbsp;BB6250&nbsp;&nbsp;6-1/4""&nbsp;&nbsp;BB6500&nbsp;&nbsp;6-1/2""&nbsp;&nbsp;BB7000&nbsp;&nbsp;7""&nbsp;&nbsp;BB8000&nbsp;&nbsp;8""&nbsp;&nbsp;BB9000&nbsp;&nbsp;9""&nbsp;&nbsp;BB10000&nbsp;&nbsp;10""&nbsp;","The Impregnated Yellow was our first bit made with synthetic diamonds.  It works well in applications with prestressed cable, loose rebar and loose wire mesh.B - General purpose",,"Diamond Products Core Bits Impregnated Yellow ""B"" Bit","Core Bits Impregnated Yellow ""B"" Bit",,,,,,,,1,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,,0,simple,,
admin,base,Default,simple,48|24837,Core Bits|Coring Bits,10910,"Diamond Products Core Bits Impregnated Yellow ""B"" Bit Open",,"Core Bits Impregnated Yellow ""B"" Bit Open","Core Bits Impregnated Yellow ""B""","Core Bits Impregnated Yellow ""B"" Bit Open","The Impregnated Yellow was our first bit made with synthetic diamonds.  It works well in applications with prestressed cable, loose rebar and loose wire mesh.B - General purpose",/\i\m\Diamond-Products-Core-Bits-Impregnated-Yellow-B-Bit.jpg,/\i\m\Diamond-Products-Core-Bits-Impregnated-Yellow-B-Bit.jpg,http://www.48ws.com/images/product/i/m/Diamond-Products-Core-Bits-Impregnated-Yellow-B-Bit.jpg,Diamond-Products-Core-Bits-Impregnated-Yellow-B-Bit-Open,Diamond-Products-Core-Bits-Impregnated-Yellow-B-Bit-Open,,No layout updates.,Block after Info Column,,"Core Bits Impregnated Yellow ""B"" Bit Open","Core Bits Impregnated Yellow ""B"" Bit Open",Use config,http://www.diamondproducts.com/Products.aspx,0,,,0,Diamond Products,50,,Enabled,"Catalog, Search",Taxable Goods,Yes,No,"Diamond Products Core Bits Impregnated Yellow ""B"" Bit Open","Application - Concrete with light steel and cableContinuous Crown SegmentPrestressed cable, loose rebar and wire meshFor use with expansion adaptorsAllows for easier retrieval of the coreBond : BCore length : 13""Segment height : .287""Hub : 1-1/4""-7Quality grade : Impregnated Yellow Open End Core BitAvailable in the following sizes :&nbsp;Part #&nbsp;&nbsp;Size&nbsp;&nbsp;BBO4250&nbsp;&nbsp;4-1/4""&nbsp;&nbsp;BBO4500&nbsp;&nbsp;4-1/2""&nbsp;&nbsp;BBO5000&nbsp;&nbsp;5""&nbsp;&nbsp;BBO6000&nbsp;&nbsp;6""&nbsp;&nbsp;BBO6250&nbsp;&nbsp;6-1/4""&nbsp;&nbsp;BBO7000&nbsp;&nbsp;7""&nbsp;&nbsp;BBO8000&nbsp;&nbsp;8""&nbsp;&nbsp;BBO9000&nbsp;&nbsp;9""&nbsp;&nbsp;BBO10000&nbsp;&nbsp;10""&nbsp;","The Impregnated Yellow was our first bit made with synthetic diamonds.  It works well in applications with prestressed cable, loose rebar and loose wire mesh.B - General purpose",,"Diamond Products Core Bits Impregnated Yellow ""B"" Bit Open","Core Bits Impregnated Yellow ""B"" Bit Open",,,,,,,,1,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,,0,simple,,
admin,base,Default,simple,48|24837,Core Bits|Coring Bits,10911,"Diamond Products Core Bits Heavy Duty Orange ""HOL""",,"Core Bits Heavy Duty Orange ""HOL""","Core Bits Heavy Duty Orange ""HOL""","Core Bits Heavy Duty Orange ""HOL""","The Heavy Duty Orange is our most popular bit.  It has a high diamond concentration for excellent footage and drilling speed.  Designed for all types of wet drilling in applications with light to moderate steel.HOL - General purpose, fast drilling",/\h\e\Diamond-Products-Core-Bits-Heavy-Duty-Orange.jpg,/\h\e\Diamond-Products-Core-Bits-Heavy-Duty-Orange.jpg,http://www.48ws.com/images/product/h/e/Diamond-Products-Core-Bits-Heavy-Duty-Orange.jpg,Diamond-Products-Core-Bits-Heavy-Duty-Orange-HOL,Diamond-Products-Core-Bits-Heavy-Duty-Orange-HOL,,No layout updates.,Block after Info Column,,"Core Bits Heavy Duty Orange ""HOL""","Core Bits Heavy Duty Orange ""HOL""",Use config,http://www.diamondproducts.com/Products.aspx,0,,,0,Diamond Products,50,,Enabled,"Catalog, Search",Taxable Goods,Yes,No,"Diamond Products Core Bits Heavy Duty Orange ""HOL""","Application - General purpose, long lifeThe industry standard in coringExcellent footage and drilling speedDesigned for applications with light to moderate steelBond : HOLCore length : 13""Segment height : .287""Quality grade : Heavy Duty Orange Core BitAvailable in the following sizes : &nbsp;Part #&nbsp;&nbsp;Size&nbsp;&nbsp;Hub&nbsp;&nbsp;BH500&nbsp;&nbsp;1/2""&nbsp;&nbsp;5/8""-11&nbsp;&nbsp;BH625&nbsp;&nbsp;5/8""&nbsp;&nbsp;5/8""-11&nbsp;&nbsp;BH750&nbsp;&nbsp;3/4""&nbsp;&nbsp;5/8""-11&nbsp;&nbsp;BH875&nbsp;&nbsp;7/8""&nbsp;&nbsp;5/8""-11&nbsp;&nbsp;BH1000&nbsp;&nbsp;1""&nbsp;&nbsp;5/8""-11&nbsp;&nbsp;BH1125&nbsp;&nbsp;1-1/8""&nbsp;&nbsp;5/8""-11&nbsp;&nbsp;BH1250&nbsp;&nbsp;1-1/4""&nbsp;&nbsp;5/8""-11&nbsp;&nbsp;BH1375&nbsp;&nbsp;1-3/8""&nbsp;&nbsp;5/8""-11&nbsp;&nbsp;BH1500&nbsp;&nbsp;1-1/2""&nbsp;&nbsp;5/8""-11&nbsp;&nbsp;BH1625&nbsp;&nbsp;1-5/8""&nbsp;&nbsp;1-1/4""-7&nbsp;&nbsp;BH1750&nbsp;&nbsp;1-3/4""&nbsp;&nbsp;1-1/4""-7&nbsp;&nbsp;BH1875&nbsp;&nbsp;1-7/8""&nbsp;&nbsp;1-1/4""-7&nbsp;&nbsp;BH2000&nbsp;&nbsp;2""&nbsp;&nbsp;1-1/4""-7&nbsp;&nbsp;BH2250&nbsp;&nbsp;2-1/4""&nbsp;&nbsp;1-1/4""-7&nbsp;&nbsp;BH2500&nbsp;&nbsp;2-1/2""&nbsp;&nbsp;1-1/4""-7&nbsp;&nbsp;BH2750&nbsp;&nbsp;2-3/4""&nbsp;&nbsp;1-1/4""-7&nbsp;&nbsp;BH3000&nbsp;&nbsp;3""&nbsp;&nbsp;1-1/4""-7&nbsp;&nbsp;BH3250&nbsp;&nbsp;3-1/4""&nbsp;&nbsp;1-1/4""-7&nbsp;&nbsp;BH3500&nbsp;&nbsp;3-1/2""&nbsp;&nbsp;1-1/4""-7&nbsp;&nbsp;BH4000&nbsp;&nbsp;4""&nbsp;&nbsp;1-1/4""-7&nbsp;&nbsp;BH4250&nbsp;&nbsp;4-1/4""&nbsp;&nbsp;1-1/4""-7&nbsp;&nbsp;BH4500&nbsp;&nbsp;4-1/2""&nbsp;&nbsp;1-1/4""-7&nbsp;&nbsp;BH5000&nbsp;&nbsp;5""&nbsp;&nbsp;1-1/4""-7&nbsp;&nbsp;BH5500&nbsp;&nbsp;5-1/2""&nbsp;&nbsp;1-1/4""-7&nbsp;&nbsp;BH6000&nbsp;&nbsp;6""&nbsp;&nbsp;1-1/4""-7&nbsp;&nbsp;BH6250&nbsp;&nbsp;6-1/4""&nbsp;&nbsp;1-1/4""-7&nbsp;&nbsp;BH6500&nbsp;&nbsp;6-1/2""&nbsp;&nbsp;1-1/4""-7&nbsp;&nbsp;BH7000&nbsp;&nbsp;7""&nbsp;&nbsp;1-1/4""-7&nbsp;&nbsp;BH8000&nbsp;&nbsp;8""&nbsp;&nbsp;1-1/4""-7&nbsp;&nbsp;BH9000&nbsp;&nbsp;9""&nbsp;&nbsp;1-1/4""-7&nbsp;&nbsp;BH10000&nbsp;&nbsp;10""&nbsp;&nbsp;1-1/4""-7&nbsp;&nbsp;BH12000&nbsp;&nbsp;12""&nbsp;&nbsp;1-1/4""-7&nbsp;&nbsp;BH14000&nbsp;&nbsp;14""&nbsp;&nbsp;1-1/4""-7&nbsp;&nbsp;BH16000&nbsp;&nbsp;16""&nbsp;&nbsp;1-1/4""-7&nbsp;&nbsp;BH18000&nbsp;&nbsp;18""&nbsp;&nbsp;1-1/4""-7&nbsp;&nbsp;BH20000&nbsp;&nbsp;20""&nbsp;&nbsp;1-1/4""-7&nbsp;&nbsp;BH24000&nbsp;&nbsp;24""&nbsp;&nbsp;1-1/4""-7&nbsp;","The Heavy Duty Orange is our most popular bit.  It has a high diamond concentration for excellent footage and drilling speed.  Designed for all types of wet drilling in applications with light to moderate steel.HOL - General purpose, fast drilling",,"Diamond Products Core Bits Heavy Duty Orange ""HOL""","Core Bits Heavy Duty Orange ""HOL""",,,,,,,,1,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,,0,simple,,
admin,base,Default,simple,48|24837,Core Bits|Coring Bits,10912,"Diamond Products Core Bits Heavy Duty Orange ""HOL"" Open",,"Core Bits Heavy Duty Orange ""HOL"" Open","Core Bits Heavy Duty Orange ""HOL""","Core Bits Heavy Duty Orange ""HOL"" Open","The Heavy Duty Orange is our most popular bit.  It has a high diamond concentration for excellent footage and drilling speed.  Designed for all types of wet drilling in applications with light to moderate steel.HOL - General purpose, fast drilling",/\h\e\Diamond-Products-Core-Bits-Heavy-Duty-Orange-HOL.jpg,/\h\e\Diamond-Products-Core-Bits-Heavy-Duty-Orange-HOL.jpg,http://www.48ws.com/images/product/h/e/Diamond-Products-Core-Bits-Heavy-Duty-Orange-HOL.jpg,Diamond-Products-Core-Bits-Heavy-Duty-Orange-HOL-Open,Diamond-Products-Core-Bits-Heavy-Duty-Orange-HOL-Open,,No layout updates.,Block after Info Column,,"Core Bits Heavy Duty Orange ""HOL"" Open","Core Bits Heavy Duty Orange ""HOL"" Open",Use config,http://www.diamondproducts.com/Products.aspx,0,,,0,Diamond Products,50,,Enabled,"Catalog, Search",Taxable Goods,Yes,No,"Diamond Products Core Bits Heavy Duty Orange ""HOL"" Open","Application - General purpose, long lifeThe industry standard in coringExcellent footage and drilling speedDesigned for applications with light to moderate steelFor use with expansion adaptorsAllows for easier retrieval of the coreBond : HOLCore length : 13""Segment height : .287""Quality grade : Heavy Duty Orange Open End Core BitAvailable in the following sizes : &nbsp;Part #&nbsp;&nbsp;Size&nbsp;&nbsp;Hub&nbsp;&nbsp;BHO1000&nbsp;&nbsp;1""&nbsp;&nbsp;5/8""-11&nbsp;&nbsp;BHO1125&nbsp;&nbsp;1-1/8""&nbsp;&nbsp;5/8""-11&nbsp;&nbsp;BHO1250&nbsp;&nbsp;1-1/4""&nbsp;&nbsp;5/8""-11&nbsp;&nbsp;BHO1500&nbsp;&nbsp;1-1/2""&nbsp;&nbsp;5/8""-11&nbsp;&nbsp;BHO1750&nbsp;&nbsp;1-3/4""&nbsp;&nbsp;1-1/4""-7&nbsp;&nbsp;BHO2000&nbsp;&nbsp;2""&nbsp;&nbsp;1-1/4""-7&nbsp;&nbsp;BHO2500&nbsp;&nbsp;2-1/2""&nbsp;&nbsp;1-1/4""-7&nbsp;&nbsp;BHO3000&nbsp;&nbsp;3""&nbsp;&nbsp;1-1/4""-7&nbsp;&nbsp;BHO3500&nbsp;&nbsp;3-1/2""&nbsp;&nbsp;1-1/4""-7&nbsp;&nbsp;BHO4000&nbsp;&nbsp;4""&nbsp;&nbsp;1-1/4""-7&nbsp;&nbsp;BHO4250&nbsp;&nbsp;4-1/4""&nbsp;&nbsp;1-1/4""-7&nbsp;&nbsp;BHO4500&nbsp;&nbsp;4-1/2""&nbsp;&nbsp;1-1/4""-7&nbsp;&nbsp;BHO5000&nbsp;&nbsp;5""&nbsp;&nbsp;1-1/4""-7&nbsp;&nbsp;BHO6000&nbsp;&nbsp;6""&nbsp;&nbsp;1-1/4""-7&nbsp;&nbsp;BHO6250&nbsp;&nbsp;6-1/4""&nbsp;&nbsp;1-1/4""-7&nbsp;&nbsp;BHO6500&nbsp;&nbsp;6-1/2""&nbsp;&nbsp;1-1/4""-7&nbsp;&nbsp;BHO7000&nbsp;&nbsp;7""&nbsp;&nbsp;1-1/4""-7&nbsp;&nbsp;BHO8000&nbsp;&nbsp;8""&nbsp;&nbsp;1-1/4""-7&nbsp;&nbsp;BHO9000&nbsp;&nbsp;9""&nbsp;&nbsp;1-1/4""-7&nbsp;&nbsp;BHO10000&nbsp;&nbsp;10""&nbsp;&nbsp;1-1/4""-7&nbsp;","The Heavy Duty Orange is our most popular bit.  It has a high diamond concentration for excellent footage and drilling speed.  Designed for all types of wet drilling in applications with light to moderate steel.HOL - General purpose, fast drilling",,"Diamond Products Core Bits Heavy Duty Orange ""HOL"" Open","Core Bits Heavy Duty Orange ""HOL"" Open",,,,,,,,1,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,,0,simple,,
