store,websites,attribute_set,Type,category_ids,category_names,48WS_product_id,sku,has_options,name,Group_Name,meta_title,meta_description,Image,small_image,thumbnail,url_key,url_path,custom_design,page_layout,options_container,image_label,small_image_label,thumbnail_label,gift_message_available,manufacturer_url,price,special_price,cost,weight,manufacturer,manufacturer_id,color,status,visibility,tax_class_id,enable_googlecheckout,is_recurring,description,short_description,summary,upc,size_info,meta_keyword,custom_layout_update,news_from_date,news_to_date,special_from_date,special_to_date,custom_design_from,custom_design_to,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_automatically,use_config_qty_increments,qty_increments,use_config_enable_qty_increments,enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites
admin,base,Default,simple,146|28040,Adhesives|Adhesive Caulks,38555,76 872 10 5,,Consumer Adhesives,,Consumer Adhesives,"For paneling, drywall and other light construction, inside or outside. Helps reduce nail pops and mechanical fasteners. Use to bond drywall to concrete or block walls, drywall to drywall laminations or paneling and FRP. May be applied at temperatures from",/\7\6\76-872-10-5-Henkel-Consumer.jpg,/\7\6\76-872-10-5-Henkel-Consumer.jpg,http://www.48ws.com/images/product/7/6/76-872-10-5-Henkel-Consumer.jpg,76-872-10-5-Henkel-Consumer-Adhesives,76-872-10-5-Henkel-Consumer-Adhesives,,No layout updates.,Block after Info Column,,Consumer Adhesives,Consumer Adhesives,Use config,,0,,,0,Henkel Corporation,455,,Enabled,"Catalog, Search",Taxable Goods,Yes,No,"For paneling, drywall and other light construction, inside or outside. Helps reduce nail pops and mechanical fasteners. Use to bond drywall to concrete or block walls, drywall to drywall laminations or paneling and FRP. May be applied at temperatures from 10-degrees to 100-degrees fahrenheit. Moisture resistant. Meets and exceeds ASTM C-557 specifications. With a 3/8"" bead 10.2 oz cartridge covers approximately 14 lin. ft. and a 28 oz. cartridge covers approximately 38 lin. ft.","ALL-PURPOSE
INTERIOR/EXTERIOR
Cartridge
Size Oz=11",,,76 872 10 5 Henkel Consumer Adhesives,Consumer Adhesives,,,,,,,,1,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,,0,simple,,
