category_ids,category_names,sku,meta_title,meta_description,Image,manufacturer,description,short_description,summary,upc,size_info,meta_keyword
125|19913,Extension Cords|Extension Cords,04-00103,GFCI In-line Single Tap 12/3 Gauge 15 Amp 3',Voltec 04-00103 GFCI In-line Single Tap 12/3 Gauge 15 Amp 3',E:\IMAGES\ITEMS\product\0\4\Voltec-04-00103-GFCI-In-line-Single-Tap-123-Gauge-15-Amp.jpg,Voltec Industries,Voltec 04-00103 GFCI In-line Single Tap 12/3 Gauge 15 Amp 3',Cord Length: 3'  Gauge: 12/3  Wire Type: STW  Wire Color: Blue/Yellow  Outlets: 1  Plug Type: 5-15P  Receptacle Type: 5-15R  Amps: 15  Watts: 1875,GFCIs protect the user from an electrical shock resulting from an unequal flow of electricity caused by current leakage.,,Voltec 04-00103 GFCI In-line Single Tap 12/3 Gauge 15 Amp 3',GFCI In-line Single Tap 12/3 Gauge 15 Amp 3'
125|19913,Extension Cords|Extension Cords,04-00105,GFCI In-line Triple Tap 3',Voltec 04-00105 GFCI In-line Triple Tap 3',E:\IMAGES\ITEMS\product\0\4\Voltec-04-00105-GFCI-In-line-Triple-Tap.jpg,Voltec Industries,Voltec 04-00105 GFCI In-line Triple Tap 3',Extension Cord,,,Voltec 04-00105 GFCI In-line Triple Tap 3',GFCI In-line Triple Tap 3'
622|27716,Adapters|Adapters,04-00200,15 Amp Generator “W” Adapter with Lighted Ends,15 Amp Generator “W” Adapter with Lighted Ends,E:\IMAGES\ITEMS\product\0\4\15-Amp-Generator-W-Adapter-with-Lighted.png,Voltec Industries,15 Amp Generator “W” Adapter with Lighted Ends,,15 Amp Generator “W” Adapter with Lighted Ends   ITEM PNCORD LENGTHWIRE GAUGEWIRE TYPEWIRE COLOROUTLETSPLUG TYPERECEPTACLE TYPEPOWER RATINGPACK QTY AMPSWATTS 04-002002ft12/3STWYellow3L5-20P5-15R15187512 04-002012ft12/3STWYellow3L5-30P5-15R15187512,,L5-20P,15 Amp Generator “W” Adapter with Lighted Ends
622|27716,Adapters|Adapters,04-00201,15 Amp Generator “W” Adapter with Lighted Ends,15 Amp Generator “W” Adapter with Lighted Ends,E:\IMAGES\ITEMS\product\0\4\15-Amp-Generator-W-Adapter-with-Lighted.png,Voltec Industries,15 Amp Generator “W” Adapter with Lighted Ends,,15 Amp Generator “W” Adapter with Lighted Ends   ITEM PNCORD LENGTHWIRE GAUGEWIRE TYPEWIRE COLOROUTLETSPLUG TYPERECEPTACLE TYPEPOWER RATINGPACK QTY 04-002002ft12/3STWYellow3L5-20P5-15R15187512 04-002012ft12/3STWYellow3L5-30P5-15R15187512,,L5-30P,15 Amp Generator “W” Adapter with Lighted Ends
125|19913,Extension Cords|Extension Cords,05-00138,3-Conductor 300V SJEOW Extension Cordswith E-ZEELOCK and Lighted End,All Weather Outdoor 300V SJEOW Extension Cords -58°F to 228°,E:\IMAGES\ITEMS\product\0\5\3-Conductor-300V-SJEOW-Extension-Cordswith-E-ZEELOCK-and.png,Voltec Industries,All Weather Outdoor 300V SJEOW Extension Cords -58°F to 228°,CORD LENGTH :25ft WIRE GAUGE :14/3 WIRE TYPE :SJEOW WIRE COLOR :Blue PLUG TYPE :5-15P PACK QTY :12,3-Conductor 300V SJEOW Extension Cords with E-ZEELOCK and Lighted End   ITEM PNCORD LENGTHWIRE GAUGEWIRE TYPEWIRE COLOROUTLETSPLUG TYPERECEPTACLE TYPEPOWER RATINGPACK QTY AMPSWATTS 05-0013825ft14/3SJEOWBlue15-15P5-15R15187512 05-0013950ft14/3SJEOWBlue15-15P5-15R1518756 05-00140100ft14/3SJEOWBlue15-15P5-15R1316253 05-0014125ft12/3SJEOWBlue15-15P5-15R15187512 05-0014250ft12/3SJEOWBlue15-15P5-15R1518754 05-00143100ft12/3SJEOWBlue15-15P5-15R1518752,,25ft,3-Conductor 300V SJEOW Extension Cordswith E-ZEELOCK and Lighted End
622|27716,Adapters|Adapters,04-00093,U-Ground Plug to Locking Connector,ITEM PN 04-00093 U-Ground Plug to Locking Connector,E:\IMAGES\ITEMS\product\0\4\U-Ground-Plug-to-Locking.png,Voltec Industries,ITEM PN 04-00093 U-Ground Plug to Locking Connector,CORD LENGTH:1ft WIRE GAUGE:12/3 WIRE TYPE:STW PLUG TYPE:5-15P PACK QTY:10,U-Ground Plug to Locking Connector   ITEM PNCORD LENGTHWIRE GAUGEWIRE TYPEWIRE COLOROUTLETSPLUG TYPERECEPTACLE TYPEPOWER RATINGPACK QTY AMPSWATTS 04-000931ft12/3STWYellow15-15PL5-20R15187510,,5-15P,U-Ground Plug to Locking Connector
125|19913,Extension Cords|Extension Cords,05-00108,3-Conductor 300V SJTW Extension Cords,Outdoor 300V SJTW Extension Cords -40°F TO 14O°F,E:\IMAGES\ITEMS\product\0\5\3-Conductor-300V-SJTW-Extension.png,Voltec Industries,Outdoor 300V SJTW Extension Cords -40°F TO 14O°F,CORD LENGTH:25ft WIRE GAUGE:16/3 WIRE TYPE:SJTW PLUG TYPE:5-15P PACK QTY:12,3-Conductor 300V SJTW Extension Cords   ITEM PNCORD LENGTHWIRE GAUGEWIRE TYPEWIRE COLOROUTLETSPLUG TYPERECEPTACLE TYPEPOWER RATINGPACK QTY AMPSWATTS 05-0010825ft16/3SJTWYellow15-15P5-15R13162512 05-0010950ft16/3SJTWYellow15-15P5-15R13162512 05-00110100ft16/3SJTWYellow15-15P5-15R1012506,,3-Conductor 300V SJTW Extension Cords,3-Conductor 300V SJTW Extension Cords
125|19913,Extension Cords|Extension Cords,05-00341,3-Conductor 300V SJTW Extension Cords with Lighted End,Outdoor 300V SJTW Extension Cords -40°F TO 14O°F,E:\IMAGES\ITEMS\product\0\5\3-Conductor-300V-SJTW-Extension-Cords-with-Lighted.png,Voltec Industries,Outdoor 300V SJTW Extension Cords -40°F TO 14O°F,WIRE GAUGE:14/3 WIRE TYPE:SJTW PLUG TYPE:5-15P PACK QTY:12,3-Conductor 300V SJTW Extension Cords with Lighted End   ITEM PNCORD LENGTHWIRE GAUGEWIRE TYPEWIRE COLOROUTLETSPLUG TYPERECEPTACLE TYPEPOWER RATINGPACK QTY AMPSWATTS 05-0034125ft14/3SJTWOrange/Black15-15P5-15R15187512 05-0034250ft14/3SJTWOrange/Black15-15P5-15R1518756 05-00343100ft14/3SJTWOrange/Black15-15P5-15R1316253,,"Length: 25ft, Gauge: 14/3, Color: Orange/Black",3-Conductor 300V SJTW Extension Cords with Lighted End
125|19913,Extension Cords|Extension Cords,05-00364,3-Conductor 300V SJTW Extension Cords with Lighted End,Outdoor 300V SJTW Extension Cords -40°F TO 14O°F,E:\IMAGES\ITEMS\product\0\5\3-Conductor-300V-SJTW-Extension-Cords-with-Lighted- 1.png,Voltec Industries,Outdoor 300V SJTW Extension Cords -40°F TO 14O°F,CORD LENGTH:25ft WIRE GAUGE:12/3 WIRE TYPE:SJTW PLUG TYPE:5-15P PACK QTY:12,3-Conductor 300V SJTW Extension Cords with Lighted End   ITEM PNCORD LENGTHWIRE GAUGEWIRE TYPEWIRE COLOROUTLETSPLUG TYPERECEPTACLE TYPEPOWER RATINGPACK QTY AMPSWATTS 05-0036425ft12/3SJTWYellow/Blue15-15P5-15R15187512 05-0036550ft12/3SJTWYellow/Blue15-15P5-15R1518754 05-00366100ft12/3SJTWYellow/Blue15-15P5-15R1518752 05-0035050ft10/3SJTWYellow/Black15-15P5-15R1518751 05-00351100ft10/3SJTWYellow/Black15-15P5-15R1518751,,"Length: 25ft, Gauge: 12/3, Color: Yellow/Blue",3-Conductor 300V SJTW Extension Cords with Lighted End
125|19913,Extension Cords|Extension Cords,05-00113,3-Conductor 300V SJTW Extension Cords product with E-ZEELOCK and Lighted End,Outdoor 300V SJTW Extension Cords -40°F TO 14O°F,E:\IMAGES\ITEMS\product\0\5\3-Conductor-300V-SJTW-Extension-Cords-product-with-E.png,Voltec Industries,Outdoor 300V SJTW Extension Cords -40°F TO 14O°F,WIRE TYPE:SJTW PLUG TYPE:5-15P PACK QTY:3,3-Conductor 300V SJTW Extension Cords product with E-ZEELOCK and Lighted End/   ITEM PNCORD LENGTHWIRE GAUGEWIRE TYPEWIRE COLOROUTLETSPLUG TYPERECEPTACLE TYPEPOWER RATINGPACK QTY  AMPSWATTS 05-0011125ft14/3SJTWOrange/Black15-15P5-15R15187512 05-0011250ft14/3SJTWOrange/Black15-15P5-15R1518756 05-00113100ft14/3SJTWOrange/Black15-15P5-15R1518753 05-0010525ft12/3SJTWYellow/Blue15-15P5-15R15187512 05-0010650ft12/3SJTWYellow/Blue15-15P5-15R1518754 05-00107100ft12/3SJTWYellow/Blue15-15P5-15R1518752 05-0011850ft10/3SJTWYellow/Black15-15P5-15R1518751 05-00119100ft10/3SJTWYellow/Black15-15P5-15R1518751,,"Length: 100ft, Gauge: 14/3, Color: Orange/Black",3-Conductor 300V SJTW Extension Cords product with E-ZEELOCK and Lighted End
125|19913,Extension Cords|Extension Cords,05-00120,3-Conductor 300V SJTW Extension Cord with Lighted Power Block,Outdoor 300V SJTW Extension Cords -40°F TO 14O°F,E:\IMAGES\ITEMS\product\0\5\3-Conductor-300V-SJTW-Extension-Cord-with-Lighted-Power.png,Voltec Industries,Outdoor 300V SJTW Extension Cords -40°F TO 14O°F,CORD LENGTH:25ft WIRE GAUGE:14/3 WIRE TYPE:SJTW PLUG TYPE:5-15P PACK QTY:12,3-Conductor 300V SJTW Extension Cord with Lighted Power Block   ITEM PNCORD LENGTHWIRE GAUGEWIRE TYPEWIRE COLOROUTLETSPLUG TYPERECEPTACLE TYPEPOWER RATINGPACK QTY AMPSWATTS 05-0012025ft14/3SJTWOrange/Black35-15P5-15R15187512 05-0012150ft14/3SJTWOrange/Black35-15P5-15R1518756 05-00122100ft14/3SJTWOrange/Black35-15P5-15R1316253,,3-Conductor 300V SJTW Extension Cord with Lighted Power Block,3-Conductor 300V SJTW Extension Cord with Lighted Power Block
125|19913,Extension Cords|Extension Cords,05-00123,3-Conductor 300V SJTW Extension Cord with Lighted Power Block,Outdoor 300V SJTW Extension Cords -40°F TO 14O°F,E:\IMAGES\ITEMS\product\0\5\3-Conductor-300V-SJTW-Extension-Cord-with-Lighted-Power- 1.png,Voltec Industries,Outdoor 300V SJTW Extension Cords -40°F TO 14O°F,12/3 guage 5-15P/5-15R 15amp 185watts,,,"25ft, 12pk",3-Conductor 300V SJTW Extension Cord with Lighted Power Block
125|19913,Extension Cords|Extension Cords,05-00128,3-Conductor 300V SJTW Extension Cord with Locking Connectors,Outdoor 300V SJTW Extension Cords -40°F TO 14O°F,E:\IMAGES\ITEMS\product\0\5\3-Conductor-300V-SJTW-Extension-Cord-with-Locking.png,Voltec Industries,Outdoor 300V SJTW Extension Cords -40°F TO 14O°F,CORD LENGTH:50ft WIRE GAUGE:12/3 WIRE TYPE:SJTW PLUG TYPE:L5-20P PACK QTY:4,3-Conductor 300V SJTW Extension Cord with Locking Connectors   ITEM PNCORD LENGTHWIRE GAUGEWIRE TYPEWIRE COLOROUTLETSPLUG TYPERECEPTACLE TYPEPOWER RATINGPACK QTY AMPSWATTS 05-0012850ft12/3SJTWYellow/Blue1L5-20PL5-20R2025004 05-00131100ft12/3SJTWYellow/Blue1L5-20PL5-20R1518752 05-00333100ft10/3SJTWYellow/Black1L5-20PL5-20R2025001,,3-Conductor 300V SJTW Extension Cord with Locking Connectors,3-Conductor 300V SJTW Extension Cord with Locking Connectors
125|19913,Extension Cords|Extension Cords,05-00130,3-Conductor 300V SJTW Extension Cord with Locking Connectors,Outdoor 300V SJTW Extension Cords -40°F TO 14O°F,E:\IMAGES\ITEMS\product\0\5\3-Conductor-300V-SJTW-Extension-Cord-with-Locking- 1.png,Voltec Industries,Outdoor 300V SJTW Extension Cords -40°F TO 14O°F,CORD LENGTH:100ft WIRE GAUGE:12/3 WIRE TYPE:SJTW PLUG TYPE:L5-20P PACK QTY:2,3-Conductor 300V SJTW Extension Cord with Locking Connectors   ITEM PNCORD LENGTHWIRE GAUGEWIRE TYPEWIRE COLOROUTLETSPLUG TYPERECEPTACLE TYPEPOWER RATINGPACK QTY AMPSWATTS 05-00130100ft12/3SJTWRed/Black1L5-20PL5-20R1518752,,3-Conductor 300V SJTW Extension Cord with Locking Connectors,3-Conductor 300V SJTW Extension Cord with Locking Connectors
125|19913,Extension Cords|Extension Cords,05-00114,3-Conductor 300V SJTW Color Extension Cords with Lighted End,Kwik Kustom 300V SJTW Extension Cords -40°F TO 140°F,E:\IMAGES\ITEMS\product\0\5\3-Conductor-300V-SJTW-Color-Extension-Cords-with-Lighted.png,Voltec Industries,Kwik Kustom 300V SJTW Extension Cords -40°F TO 140°F,WIRE GAUGE:12/3 WIRE TYPE:SJTW PLUG TYPE:5-15P,3-Conductor 300V SJTW Color Extension Cords with Lighted End   ITEM PNCORD LENGTHWIRE GAUGEWIRE TYPEWIRE COLOROUTLETSPLUG TYPERECEPTACLE TYPEPOWER RATINGPACK QTY AMPSWATTS 05-0011450ft12/3SJTWFL Green/Black15-15P5-15R1518754 05-00116100ft12/3SJTWFL Green/Black15-15P5-15R1518752 05-0011550ft12/3SJTWRed/Black15-15P5-15R1518754 05-00117100ft12/3SJTWRed/Black15-15P5-15R1518752 05-0015250ft12/3SJTWPink/Lime Green15-15P5-15R1518754 05-00153100ft12/3SJTWPink/Lime Green15-15P5-15R1518752 05-0034725ft12/3SJTWBlue/Yellow15-15P5-15R15187512 05-0034850ft12/3SJTWBlue/Yellow15-15P5-15R1518754 05-00349100ft12/3SJTWBlue/Yellow15-15P5-15R1518752,,"50ft, FL Green/Black",3-Conductor 300V SJTW Color Extension Cords with Lighted End
125|19913,Extension Cords|Extension Cords,05-00134,3-Conductor 300V SJEOW Extension Cords with Lighted End,All Weather Outdoor 300V SJEOW Extension Cords -58°F TO 228°F,E:\IMAGES\ITEMS\product\0\5\3-Conductor-300V-SJEOW-Extension-Cords-with-Lighted.png,Voltec Industries,All Weather Outdoor 300V SJEOW Extension Cords -58°F TO 228°F,CORD LENGTH:15ft WIRE GAUGE:16/3 WIRE TYPE:SJEOW PLUG TYPE:5-15P PACK QTY:12,All Weather Outdoor 300V SJEOW Extension Cords -58°F TO 228°F   ITEM PNCORD LENGTHWIRE GAUGEWIRE TYPEWIRE COLOROUTLETSPLUG TYPERECEPTACLE TYPEPOWER RATINGPACK QTY AMPSWATTS 05-0013415ft16/3SJEOWBlue15-15P5-15R13162512 05-0013525ft16/3SJEOWBlue15-15P5-15R13162512 05-0013650ft16/3SJEOWBlue15-15P5-15R13162512 05-00137100ft16/3SJEOWBlue15-15P5-15R1012506 05-0036125ft14/3SJEOWBlue15-15P5-15R15187512 05-0036250ft14/3SJEOWBlue15-15P5-15R1316256 05-00363100ft14/3SJEOWBlue15-15P5-15R1316253 05-0035825ft12/3SJEOWBlue15-15P5-15R15187512 05-0035950ft12/3SJEOWBlue15-15P5-15R1518754 05-00360100ft12/3SJEOWBlue15-15P5-15R1518752 05-0035650ft10/3SJEOWBlue15-15P5-15R1518751 05-00357100ft10/3SJEOWBlue15-15P5-15R1518751,,15ft,3-Conductor 300V SJEOW Extension Cords with Lighted End
125|19913,Extension Cords|Extension Cords,05-00231,3-Conductor 300V SJEOW Locking Extension Cords,05-00231 3-Conductor 300V SJEOW Locking Extension Cords,E:\IMAGES\ITEMS\product\0\5\3-Conductor-300V-SJEOW-Locking-Extension.png,Voltec Industries,05-00231 3-Conductor 300V SJEOW Locking Extension Cords,CORD LENGTH:100ft WIRE GAUGE:12/3 WIRE TYPE:SJEOW PLUG TYPE:L5-20P PACK QTY:2,3-Conductor 300V SJEOW Locking Extension Cords   ITEM PNCORD LENGTHWIRE GAUGEWIRE TYPEWIRE COLOROUTLETSPLUG TYPERECEPTACLE TYPEPOWER RATINGPACK QTY AMPSWATTS 05-00231100ft12/3SJEOWBlack1L5-20PL5-20R1518752,,100ft,3-Conductor 300V SJEOW Locking Extension Cords
125|19913,Extension Cords|Extension Cords,05-00147,3-Conductor 300V SJEOW Extension Cord with Power Block and Lighted End,05-00147 3-Conductor 300V SJEOW Extension Cord with Power Block and Lighted End,E:\IMAGES\ITEMS\product\0\5\3-Conductor-300V-SJEOW-Extension-Cord-with-Power-Block-and.png,Voltec Industries,05-00147 3-Conductor 300V SJEOW Extension Cord with Power Block and Lighted End,CORD LENGTH:25ft WIRE GAUGE:12/3 WIRE TYPE:SJEOW PLUG TYPE:5-15P PACK QTY:12,3-Conductor 300V SJEOW Extension Cord with Power Block and Lighted End   ITEM PNCORD LENGTHWIRE GAUGEWIRE TYPEWIRE COLOROUTLETSPLUG TYPERECEPTACLE TYPEPOWER RATINGPACK QTY AMPSWATTS 05-0014725ft12/3SJEOWBlue35-15P5-15R15187512 05-0014850ft12/3SJEOWBlue35-15P5-15R1518754 05-00149100ft12/3SJEOWBlue35-15P5-15R1518752,,25ft,3-Conductor 300V SJEOW Extension Cord with Power Block and Lighted End
125|19913,Extension Cords|Extension Cords,06-00231,3-Conductor 600V SEOW Locking Extension Cord,All Weather Outdoor 600V SEOW Extension Cords -58°F to 228°,E:\IMAGES\ITEMS\product\0\6\3-Conductor-600V-SEOW-Locking-Extension.png,Voltec Industries,All Weather Outdoor 600V SEOW Extension Cords -58°F to 228°,CORD LENGTH:100ft WIRE GAUGE:12/3 WIRE TYPE:SEOW PLUG TYPE:L5-20P PACK QTY:2,3-Conductor 600V SEOW Locking Extension Cord   ITEM PNCORD LENGTHWIRE GAUGEWIRE TYPEWIRE COLOROUTLETSPLUG TYPERECEPTACLE TYPEPOWER RATINGPACK QTY AMPSWATTS 06-00231100ft12/3SEOWBlack1L5-20PL5-20R1518752,,100ft,3-Conductor 600V SEOW Locking Extension Cord
125|19913,Extension Cords|Extension Cords,06-00181,3-Conductor 600V SEOW Locking Extension Cords,All Weather Outdoor 600V SEOW Extension Cords -58°F to 228°,E:\IMAGES\ITEMS\product\0\6\3-Conductor-600V-SEOW-Locking-Extension- 1.png,Voltec Industries,All Weather Outdoor 600V SEOW Extension Cords -58°F to 228°,CORD LENGTH:100ft WIRE GAUGE:10/3 WIRE TYPE:SEOW PLUG TYPE:L6-30P PACK QTY:1,3-Conductor 600V SEOW Locking Extension Cords   ITEM PNCORD LENGTHWIRE GAUGEWIRE TYPEWIRE COLOROUTLETSPLUG TYPERECEPTACLE TYPEPOWER RATINGPACK QTY AMPSWATTS 06-00181100ft10/3SEOWBlack1L6-30PL6-30R2562501,,100ft,3-Conductor 600V SEOW Locking Extension Cords
125|19913,Extension Cords|Extension Cords,06-00162,3-Conductor 600V STW Extension Cords,Outdoor 600V STW Extension Cords -40°F to 140°,E:\IMAGES\ITEMS\product\0\6\3-Conductor-600V-STW-Extension.png,Voltec Industries,Outdoor 600V STW Extension Cords -40°F to 140°,CORD LENGTH:50ft WIRE GAUGE:12/3 WIRE TYPE:STW PLUG TYPE:5-15P PACK QTY:4,3-Conductor 600V STW Extension Cords   ITEM PNCORD LENGTHWIRE GAUGEWIRE TYPEWIRE COLOROUTLETSPLUG TYPERECEPTACLE TYPEPOWER RATINGPACK QTY AMPSWATTS 06-0016250ft12/3STWYellow15-15P5-15R1518754 06-00163100ft12/3STWYellow15-15P5-15R1518752,,50ft,3-Conductor 600V STW Extension Cords
125|19913,Extension Cords|Extension Cords,06-00167,3-Conductor 600V STW Locking Extension Cords,Outdoor 600V STW Extension Cords -40°F to 140°,E:\IMAGES\ITEMS\product\0\6\3-Conductor-600V-STW-Locking-Extension.png,Voltec Industries,Outdoor 600V STW Extension Cords -40°F to 140°,CORD LENGTH:50ft WIRE GAUGE:12/3 WIRE TYPE:STW PLUG TYPE:L5-20P PACK QTY:2,3-Conductor 600V STW Locking Extension Cords   ITEM PNCORD LENGTHWIRE GAUGEWIRE TYPEWIRE COLOROUTLETSPLUG TYPERECEPTACLE TYPEPOWER RATINGPACK QTY AMPSWATTS 06-0016750ft12/3STWYellow1L5-20PL5-20R2025002 06-00168100ft12/3STWYellow1L5-20PL5-20R1518752,,50ft,3-Conductor 600V STW Locking Extension Cords
622|27716,Adapters|Adapters,04-00089,3-Outlet Adapter with Lighted Power Block,"Voltec’s line of adapters for the professional trades includes 3-outlet power block, u-ground to locking and visa versa conversion adapters. “Y” and “W” adapters are also available in 15–20 amp configurations. All of these products are designed to maxi",E:\IMAGES\ITEMS\product\0\4\3-Outlet-Adapter-with-Lighted-Power.png,Voltec Industries,"Voltec’s line of adapters for the professional trades includes 3-outlet power block, u-ground to locking and visa versa conversion adapters. “Y” and “W” adapters are also available in 15–20 amp configurations. All of these products are designed to maximize flexibility and are compatible with a variety of portable tools.",CORD LENGTH:2ft WIRE GAUGE:12/3 WIRE TYPE:SEOW PLUG TYPE:5-15P PACK QTY:6,3-Outlet Adapter with Lighted Power Block   ITEM PNCORD LENGTHWIRE GAUGEWIRE TYPEWIRE COLOROUTLETSPLUG TYPERECEPTACLE TYPEPOWER RATINGPACK QTY AMPSWATTS 04-000892ft12/3SEOWBlue35-15P5-15R1518756,,2ft,3-Outlet Adapter with Lighted Power Block
622|27716,Adapters|Adapters,04-00088,3-Outlet Adapter with Lighted Power Block,"Voltec’s line of adapters for the professional trades includes 3-outlet power block, u-ground to locking and visa versa conversion adapters. “Y” and “W” adapters are also available in 15–20 amp configurations. All of these products are designed to maxi",E:\IMAGES\ITEMS\product\0\4\3-Outlet-Adapter-with-Lighted-Power- 1.png,Voltec Industries,"Voltec’s line of adapters for the professional trades includes 3-outlet power block, u-ground to locking and visa versa conversion adapters. “Y” and “W” adapters are also available in 15–20 amp configurations. All of these products are designed to maximize flexibility and are compatible with a variety of portable tools.",CORD LENGTH:2ft WIRE GAUGE:14/3 WIRE TYPE:SJTW PLUG TYPE:5-15P PACK QTY:6,3-Outlet Adapter with Lighted Power Block   ITEM PNCORD LENGTHWIRE GAUGEWIRE TYPEWIRE COLOROUTLETSPLUG TYPERECEPTACLE TYPEPOWER RATINGPACK QTY AMPSWATTS 04-000882ft14/3SJTWOrange/Black35-15P5-15R1518756 04-000902ft12/3STWYellow35-15P5-15R1518756,,2ft,3-Outlet Adapter with Lighted Power Block
622|27716,Adapters|Adapters,04-00091,3-Outlet Adapter with Locking Plug and Lighted Power Block,"Voltec’s line of adapters for the professional trades includes 3-outlet power block, u-ground to locking and visa versa conversion adapters. “Y” and “W” adapters are also available in 15–20 amp configurations. All of these products are designed to maxi",E:\IMAGES\ITEMS\product\0\4\3-Outlet-Adapter-with-Locking-Plug-and-Lighted-Power.png,Voltec Industries,"Voltec’s line of adapters for the professional trades includes 3-outlet power block, u-ground to locking and visa versa conversion adapters. “Y” and “W” adapters are also available in 15–20 amp configurations. All of these products are designed to maximize flexibility and are compatible with a variety of portable tools.",CORD LENGTH:2ft WIRE GAUGE:12/3 WIRE TYPE:STW PLUG TYPE:L5-20P PACK QTY:6,3-Outlet Adapter with Locking Plug and Lighted Power Block   ITEM PNCORD LENGTHWIRE GAUGEWIRE TYPEWIRE COLOROUTLETSPLUG TYPERECEPTACLE TYPEPOWER RATINGPACK QTY AMPSWATTS 04-000912ft12/3STWYellow3L5-20P5-15R1518756,,2ft,3-Outlet Adapter with Locking Plug and Lighted Power Block
622|27716,Adapters|Adapters,04-00094,U-Ground “Y” Adapter,"Voltec’s line of adapters for the professional trades includes 3-outlet power block, u-ground to locking and visa versa conversion adapters. “Y” and “W” adapters are also available in 15–20 amp configurations. All of these products are designed to maxi",E:\IMAGES\ITEMS\product\0\4\U-Ground-Y.png,Voltec Industries,"Voltec’s line of adapters for the professional trades includes 3-outlet power block, u-ground to locking and visa versa conversion adapters. “Y” and “W” adapters are also available in 15–20 amp configurations. All of these products are designed to maximize flexibility and are compatible with a variety of portable tools.",CORD LENGTH:2ft WIRE GAUGE:12/3 WIRE TYPE:STW PLUG TYPE:5-15P PACK QTY:12,U-Ground “Y” Adapter   ITEM PNCORD LENGTHWIRE GAUGEWIRE TYPEWIRE COLOROUTLETSPLUG TYPERECEPTACLE TYPEPOWER RATINGPACK QTY AMPSWATTS 04-000942ft12/3STWYellow25-15P5-15R15187512,,2ft,U-Ground “Y” Adapter
622|27716,Adapters|Adapters,04-00095,“Y” Adapter with Locking Plug and Lighted End,"Voltec’s line of adapters for the professional trades includes 3-outlet power block, u-ground to locking and visa versa conversion adapters. “Y” and “W” adapters are also available in 15–20 amp configurations. All of these products are designed to maxi",E:\IMAGES\ITEMS\product\0\4\Y-Adapter-with-Locking-Plug-and-Lighted.png,Voltec Industries,"Voltec’s line of adapters for the professional trades includes 3-outlet power block, u-ground to locking and visa versa conversion adapters. “Y” and “W” adapters are also available in 15–20 amp configurations. All of these products are designed to maximize flexibility and are compatible with a variety of portable tools.",CORD LENGTH:2ft WIRE GAUGE:12/3 WIRE TYPE:STW PLUG TYPE:L5-20P PACK QTY:12,“Y” Adapter with Locking Plug and Lighted End   ITEM PNCORD LENGTHWIRE GAUGEWIRE TYPEWIRE COLOROUTLETSPLUG TYPERECEPTACLE TYPEPOWER RATINGPACK QTY AMPSWATTS 04-000952ft12/3STWYellow2L5-20PL5-20R20250012,,2ft,“Y” Adapter with Locking Plug and Lighted End
622|27716,Adapters|Adapters,04-00096,U-Ground “W” Adapter,"Voltec’s line of adapters for the professional trades includes 3-outlet power block, u-ground to locking and visa versa conversion adapters. “Y” and “W” adapters are also available in 15–20 amp configurations. All of these products are designed to maxi",E:\IMAGES\ITEMS\product\0\4\U-Ground-W.png,Voltec Industries,"Voltec’s line of adapters for the professional trades includes 3-outlet power block, u-ground to locking and visa versa conversion adapters. “Y” and “W” adapters are also available in 15–20 amp configurations. All of these products are designed to maximize flexibility and are compatible with a variety of portable tools.",CORD LENGTH:2ft WIRE GAUGE:12/3 WIRE TYPE:STW PLUG TYPE:5-15P PACK QTY:12,U-Ground “W” Adapter   ITEM PNCORD LENGTHWIRE GAUGEWIRE TYPEWIRE COLOROUTLETSPLUG TYPERECEPTACLE TYPEPOWER RATINGPACK QTY AMPSWATTS 04-000962ft12/3STWYellow35-15P5-15R15187512,,2ft,U-Ground “W” Adapter
622|27716,Adapters|Adapters,04-00097,“W” Adapter with Locking Plug and Lighted End,"Voltec’s line of adapters for the professional trades includes 3-outlet power block, u-ground to locking and visa versa conversion adapters. “Y” and “W” adapters are also available in 15–20 amp configurations. All of these products are designed to maxi",E:\IMAGES\ITEMS\product\0\4\W-Adapter-with-Locking-Plug-and-Lighted.png,Voltec Industries,"Voltec’s line of adapters for the professional trades includes 3-outlet power block, u-ground to locking and visa versa conversion adapters. “Y” and “W” adapters are also available in 15–20 amp configurations. All of these products are designed to maximize flexibility and are compatible with a variety of portable tools.",CORD LENGTH:2ft WIRE GAUGE:12/3 WIRE TYPE:STW PLUG TYPE:L5-20P PACK QTY:12,“W” Adapter with Locking Plug and Lighted End   ITEM PNCORD LENGTHWIRE GAUGEWIRE TYPEWIRE COLOROUTLETSPLUG TYPERECEPTACLE TYPEPOWER RATINGPACK QTY AMPSWATTS 04-000972ft12/3STWYellow3L5-20PL5-20R20250012,,2ft,“W” Adapter with Locking Plug and Lighted End
622|27716,Adapters|Adapters,04-0092N,Locking Plug to U-Ground Connector,04-0092N Locking Plug to U-Ground Connector,E:\IMAGES\ITEMS\product\0\4\Locking-Plug-to-U-Ground- 1.png,Voltec Industries,04-0092N Locking Plug to U-Ground Connector,CORD LENGTH:1ft WIRE GAUGE:12/3 WIRE TYPE:STW PLUG TYPE:L5-20P PACK QTY:10,Locking Plug to U-Ground Connector   ITEM PNCORD LENGTHWIRE GAUGEWIRE TYPEWIRE COLOROUTLETSPLUG TYPERECEPTACLE TYPEPOWER RATINGPACK QTY AMPSWATTS 04-0092N1ft12/3STWYellow1L5-20P5-15R20250010,,1ft,Locking Plug to U-Ground Connector
